,point_cloud,EC
45204,B1M7M3.txt,4.1.1.23
45205,Q8T1G6.txt,3.2.1.17
45206,Q4L5X4.txt,5.4.99.25
45207,Q886M9.txt,3.1.26.4
45208,A5U866.txt,2.1.1.79
45209,A9M2P6.txt,2.7.4.28
45210,Q8R6V4.txt,2.1.1.177
45211,Q3JVB0.txt,2.7.7.38
45212,F1CMY8.txt,1.14.15.30
45213,A6T377.txt,5.3.1.16
45214,Q0VMU1.txt,2.3.1.234
45215,Q0I0T3.txt,4.2.1.17
45216,P46811.txt,2.5.1.75
45217,A5IUQ7.txt,2.4.2.9
45218,B7N6X7.txt,2.7.7.60
45219,B8F3C7.txt,3.1.26.3
45220,B3RID0.txt,6.5.1.8
45221,Q1LU20.txt,6.5.1.2
45222,Q4FM39.txt,6.3.4.2
45223,Q2YCA3.txt,7.1.2.2
45224,P60583.txt,5.3.1.16
45225,C6DAM1.txt,1.1.5.4
45226,Q0BJP4.txt,4.2.1.96
45227,P9WML9.txt,4.2.1.19
45228,Q5P1J8.txt,4.2.1.33
45229,Q6FAQ2.txt,3.1.21.10
45230,A3CX39.txt,6.1.1.10
45231,P82536.txt,5.2.1.8
45232,Q6D1X4.txt,4.1.1.11
45233,Q07100.txt,3.1.3.16
45234,P22307.txt,2.3.1.16
45235,Q57ET1.txt,2.2.1.7
45236,Q8CQ92.txt,4.3.2.10
45237,Q8G5F0.txt,2.3.1.35
45238,A5VDL9.txt,5.4.99.12
45239,B0UKH0.txt,2.7.1.39
45240,A1VEP9.txt,2.1.3.3
45241,P29051.txt,1.4.1.2
45242,Q70KD0.txt,4.2.3.124
45243,B1VDU4.txt,6.3.1.13
45244,Q9HW04.txt,2.3.1.35
45245,O51526.txt,2.7.7.7
45246,Q8XA22.txt,2.1.1.223
45247,Q8Y5S2.txt,4.2.1.9
45248,Q54F05.txt,3.6.4.13
45249,Q9RVV9.txt,2.7.7.6
45250,B1IRD8.txt,2.8.3.21
45251,O52633.txt,5.3.1.1
45252,P48641.txt,1.8.1.7
45253,Q7VC80.txt,1.1.1.85
45254,B7I595.txt,2.3.1.117
45255,B2WFD4.txt,2.1.1.17
45256,A5FQ84.txt,2.7.2.8
45257,A5U8S7.txt,6.3.2.1
45258,B1LM00.txt,2.1.1.14
45259,Q113H3.txt,2.5.1.147
45260,B1ISW0.txt,2.1.3.2
45261,A9N142.txt,4.4.1.16
45262,A4YW85.txt,2.3.1.274
45263,B5EAH2.txt,3.6.4.12
45264,P61728.txt,2.5.1.78
45265,A1K7F6.txt,4.2.1.11
45266,O61367.txt,2.7.3.3
45267,Q5HX61.txt,7.1.2.2
45268,C0Z6P4.txt,4.3.2.10
45269,Q9NUI1.txt,1.3.1.124
45270,P83589.txt,1.1.1.35
45271,O57921.txt,6.3.1.5
45272,P75893.txt,1.5.1.42
45273,Q7VFP7.txt,2.3.1.269
45274,Q6MHV9.txt,2.3.1.157
45275,P48455.txt,3.1.3.16
45276,Q8SHP8.txt,7.1.1.2
45277,Q27757.txt,1.13.12.7
45278,Q5GSP9.txt,2.7.7.6
45279,Q7WKU7.txt,2.7.7.38
45280,B8ZUP2.txt,2.7.2.3
45281,A7LCJ2.txt,3.1.1.4
45282,B9K734.txt,6.5.1.2
45283,Q9TA21.txt,7.1.1.2
45284,Q8C0N0.txt,2.7.11.1
45285,Q6ANH6.txt,2.7.4.27
45286,Q2NVF0.txt,2.7.2.11
45287,B0SSF2.txt,2.7.7.6
45288,Q8E061.txt,3.6.4.12
45289,B2HZW5.txt,2.7.7.6
45290,Q6F3A6.txt,2.7.11.1
45291,O19872.txt,4.1.1.39
45292,Q5A6A4.txt,2.3.1.234
45293,A8LN39.txt,7.1.2.2
45294,Q06986.txt,2.3.2.27
45295,D1YVK0.txt,2.4.2.8
45296,C6E916.txt,2.6.1.9
45297,P57557.txt,3.5.4.9
45298,Q9Z660.txt,4.3.2.1
45299,A9A794.txt,6.1.1.27
45300,Q12V26.txt,1.5.1.5
45301,Q0V6U4.txt,2.8.1.8
45302,Q8D3J3.txt,7.1.2.2
45303,Q2RKU0.txt,3.1.26.4
45304,Q8XDZ5.txt,2.4.2.53
45305,Q12429.txt,6.3.1.14
45306,Q2N5U7.txt,6.1.1.21
45307,Q6LMP0.txt,5.3.1.6
45308,Q03PB4.txt,1.17.4.2
45309,Q2FK96.txt,1.14.99.48
45310,Q49XR0.txt,6.1.1.22
45311,A9W9Q7.txt,3.5.2.9
45312,B7NDH3.txt,2.5.1.7
45313,Q1H3L6.txt,2.8.4.3
45314,Q831V1.txt,2.7.4.22
45315,O59771.txt,2.7.4.14
45316,Q7N6I5.txt,4.3.2.10
45317,P14941.txt,1.1.1.80
45318,Q9Z6S1.txt,1.3.1.98
45319,B1X969.txt,3.2.2.23
45320,Q898Z5.txt,6.3.2.4
45321,B2AWV6.txt,3.4.11.9
45322,Q64378.txt,5.2.1.8
45323,Q9Y5R4.txt,2.1.1.297
45324,I0CME8.txt,3.2.1.35
45325,Q5WH87.txt,2.5.1.3
45326,B8FA62.txt,3.4.21.92
45327,Q8P3C4.txt,3.2.2.23
45328,B1N079.txt,2.1.1.182
45329,Q8NQ38.txt,2.1.3.2
45330,Q8LDS2.txt,2.4.1.207
45331,Q9KVU4.txt,2.1.2.9
45332,A7ZPY4.txt,1.3.1.87
45333,P41946.txt,3.2.1.22
45334,O17622.txt,2.7.4.14
45335,P35790.txt,2.7.1.32
45336,P48397.txt,2.3.1.74
45337,Q8FYQ3.txt,6.2.1.1
45338,O83604.txt,2.7.4.3
45339,B7JQ59.txt,1.2.1.70
45340,Q12E01.txt,3.1.1.29
45341,A7FQG8.txt,2.4.2.9
45342,B8H623.txt,2.6.99.2
45343,Q56WN1.txt,6.3.1.2
45344,Q92H88.txt,2.5.1.7
45345,P11447.txt,4.3.2.1
45346,Q4L7Y0.txt,4.2.1.59
45347,P09606.txt,6.3.1.2
45348,A6UV05.txt,2.7.4.22
45349,A2SJJ0.txt,3.1.3.11
45350,Q88VL2.txt,2.5.1.19
45351,A7GUR9.txt,5.3.1.1
45352,A5IQE1.txt,1.3.98.5
45353,Q1DDZ9.txt,2.7.7.n1
45354,A8AD16.txt,3.6.5.n1
45355,Q62JD0.txt,1.1.1.267
45356,Q88MG4.txt,2.1.3.15
45357,A0B459.txt,1.1.1.103
45358,Q57146.txt,2.3.1.183
45359,Q8YHF5.txt,5.3.1.1
45360,B0KA06.txt,2.1.1.192
45361,Q73BM0.txt,7.6.2.11
45362,Q7TTS6.txt,4.2.1.20
45363,C0Q2S8.txt,3.6.1.22
45364,P16857.txt,1.18.6.1
45365,A5VRI0.txt,2.7.8.13
45366,B2IX27.txt,1.4.3.5
45367,Q02IC9.txt,3.6.4.12
45368,Q8WUA2.txt,5.2.1.8
45369,A6L1Q8.txt,2.1.1.45
45370,Q88QJ8.txt,2.9.1.1
45371,Q8FE36.txt,3.5.3.11
45372,B0K8T6.txt,4.2.1.20
45373,Q74AI3.txt,4.2.1.20
45374,P59454.txt,4.2.1.19
45375,B1ZIP6.txt,2.7.1.148
45376,Q6A8L4.txt,2.6.1.9
45377,Q02141.txt,2.3.3.13
45378,Q4WQV2.txt,3.1.1.74
45379,A0K8B3.txt,6.3.5.2
45380,A8FG55.txt,2.7.1.11
45381,P27346.txt,1.4.1.2
45382,P0DB43.txt,2.7.8.13
45383,Q58584.txt,2.5.1.9
45384,P09955.txt,3.4.17.2
45385,B5Z887.txt,2.1.1.77
45386,P58904.txt,1.7.1.17
45387,B2I5X2.txt,4.2.1.109
45388,Q8ZQ07.txt,2.7.1.89
45389,P43850.txt,6.3.4.18
45390,A6Q4Z5.txt,5.3.1.28
45391,Q0AYK2.txt,2.7.4.22
45392,Q5N3T6.txt,5.6.1.7
45393,P9WHK7.txt,6.3.4.2
45394,Q8Z308.txt,3.5.1.16
45395,Q489A4.txt,3.1.1.96
45396,B9DV93.txt,6.1.1.14
45397,Q8FQX2.txt,3.5.1.5
45398,Q1AU22.txt,2.7.7.6
45399,Q58L95.txt,3.4.21.6
45400,Q80W40.txt,6.2.1.2
45401,Q48U89.txt,4.2.1.10
45402,P0C028.txt,3.6.1.52
45403,Q755M2.txt,5.1.3.1
45404,C0LGI5.txt,2.7.11.1
45405,P24791.txt,3.1.1.11
45406,P77985.txt,2.3.1.30
45407,Q82WI7.txt,4.2.1.33
45408,A8GJU4.txt,2.7.7.42
45409,P00446.txt,1.15.1.1
45410,B9K867.txt,2.3.1.89
45411,Q825I8.txt,1.14.15.11
45412,A1KB59.txt,5.4.3.8
45413,Q9WY82.txt,2.7.7.27
45414,B0BBH7.txt,2.3.1.234
45415,A4SIG1.txt,2.7.7.72
45416,C0PZZ5.txt,5.4.99.12
45417,O69198.txt,4.2.1.9
45418,A1D071.txt,3.6.4.13
45419,P84999.txt,1.2.1.12
45420,Q9Y4K4.txt,2.7.11.1
45421,Q4UK93.txt,4.2.99.18
45422,B5YDB8.txt,2.4.2.9
45423,C7RGH4.txt,5.1.99.6
45424,Q7UKG9.txt,4.2.1.20
45425,A0QSB9.txt,1.4.3.26
45426,Q06H06.txt,2.7.7.6
45427,G5EEW6.txt,5.2.1.8
45428,B0U1Q5.txt,5.3.1.9
45429,Q4WBT5.txt,3.1.1.11
45430,Q83NB2.txt,1.17.7.4
45431,Q8CUH5.txt,4.2.1.2
45432,Q0HUY9.txt,3.1.21.10
45433,Q9PN24.txt,2.7.4.22
45434,P62143.txt,3.1.3.16
45435,A1RLI8.txt,4.2.1.96
45436,P36195.txt,2.7.7.31
45437,B5ZBH5.txt,6.3.1.1
45438,Q085U5.txt,6.1.1.21
45439,Q9Z2A9.txt,3.4.19.14
45440,Q87VR8.txt,6.3.4.13
45441,C1DHE5.txt,6.1.1.18
45442,Q3HKH4.txt,7.1.2.2
45443,Q4WRB0.txt,3.2.1.37
45444,Q2TGY1.txt,7.1.1.2
45445,Q8R9U9.txt,2.7.7.3
45446,B2U886.txt,2.5.1.19
45447,A6US15.txt,5.4.2.11
45448,P09316.txt,1.2.1.12
45449,C0MGD4.txt,6.1.1.21
45450,P58347.txt,2.7.1.19
45451,B1XMP0.txt,2.7.1.170
45452,E1F8Q4.txt,1.14.12.17
45453,Q5XI55.txt,3.5.1.52
45454,Q3V554.txt,1.10.3.9
45455,P40106.txt,3.1.3.21
45456,Q6GKT6.txt,6.1.1.11
45457,Q0ST25.txt,3.4.19.3
45458,A5IU80.txt,6.3.1.5
45459,B2SFM4.txt,1.4.4.2
45460,C1CE84.txt,2.7.1.23
45461,B3DRX9.txt,3.6.4.12
45462,Q6UQ76.txt,1.1.1.17
45463,Q87WA0.txt,2.1.1.35
45464,Q9F466.txt,5.1.99.5
45465,Q9X4F5.txt,1.13.11.5
45466,Q1IYH9.txt,2.7.7.4
45467,A6U7K1.txt,2.7.4.6
45468,C3PLH1.txt,6.3.4.20
45469,Q47RE8.txt,7.4.2.11
45470,Q9DCV3.txt,2.3.1.20
45471,P15101.txt,1.14.17.1
45472,A8Z2G8.txt,2.4.99.17
45473,B1LPG3.txt,6.3.2.2
45474,Q48PV0.txt,7.2.2.20
45475,P60545.txt,5.6.1.7
45476,B7M5U4.txt,4.2.1.113
45477,Q6NFU5.txt,3.4.21.92
45478,P02879.txt,3.2.2.22
45479,Q1CBU2.txt,2.1.1.35
45480,Q922B2.txt,6.1.1.12
45481,A3SK19.txt,4.4.1.3
45482,Q2JSB6.txt,6.1.1.15
45483,A4J698.txt,2.7.7.3
45484,C1AL03.txt,3.1.21.2
45485,Q8FFB5.txt,2.7.1.35
45486,Q9TL08.txt,6.6.1.1
45487,Q4WHP6.txt,3.1.13.4
45488,A5UUP5.txt,4.2.1.33
45489,Q31IM5.txt,2.1.1.163
45490,Q62780.txt,3.6.4.13
45491,Q47907.txt,2.7.7.72
45492,Q9PD67.txt,2.1.1.297
45493,O65435.txt,4.2.3.195
45494,A1KSU5.txt,3.5.2.3
45495,C0Q6K8.txt,2.1.3.15
45496,B5Y0K8.txt,3.6.1.54
45497,Q63D03.txt,6.3.1.1
45498,Q8YPS9.txt,6.3.2.9
45499,O03166.txt,7.1.1.2
45500,Q9STP4.txt,3.2.1.21
45501,Q83PH4.txt,2.5.1.61
45502,Q5F9T6.txt,6.1.1.20
45503,Q8ZNL8.txt,1.3.1.1
45504,Q8L799.txt,1.13.99.1
45505,A3PNJ7.txt,3.6.1.27
45506,Q5R7A2.txt,2.4.1.142
45507,P26397.txt,4.2.1.45
45508,Q1PSI9.txt,1.1.1.366
45509,Q9RYU4.txt,1.6.5.2
45510,Q6AE04.txt,2.5.1.75
45511,B8ZPQ2.txt,4.2.1.9
45512,Q00285.txt,2.5.1.18
45513,Q72JC8.txt,1.1.1.86
45514,Q7A0H5.txt,1.16.3.2
45515,Q62HI2.txt,2.7.7.38
45516,Q2SLT3.txt,2.5.1.6
45517,Q6F0U4.txt,6.3.1.5
45518,P35228.txt,1.14.13.39
45519,Q7UNF9.txt,6.1.1.17
45520,G0S3J5.txt,2.7.11.1
45521,Q3KAS8.txt,4.1.99.22
45522,Q8GMR7.txt,6.1.1.11
45523,Q74BW9.txt,1.1.1.86
45524,Q3KHC9.txt,2.3.1.15
45525,P33402.txt,4.6.1.2
45526,Q4JCM0.txt,1.18.1.2
45527,B6IUZ7.txt,1.17.99.9
45528,B0B9D4.txt,2.1.1.228
45529,P61746.txt,1.1.1.94
45530,B0K3I5.txt,2.8.1.4
45531,Q72DU3.txt,2.1.1.228
45532,Q9CIH9.txt,1.7.1.17
45533,C0RLA4.txt,2.3.1.157
45534,B2IN10.txt,1.1.1.94
45535,Q8A4N6.txt,2.7.7.8
45536,Q66F56.txt,2.7.7.8
45537,B4ELA5.txt,2.4.2.1
45538,Q1CLC9.txt,3.1.1.1
45539,Q0ARV1.txt,2.8.1.13
45540,E0TVS5.txt,5.3.1.5
45541,Q829X9.txt,4.2.1.10
45542,P97265.txt,3.2.1.21
45543,C5D6M6.txt,4.99.1.9
45544,A4VHV6.txt,2.4.2.4
45545,C4L4I7.txt,3.6.1.66
45546,Q87KF4.txt,2.8.1.10
45547,A7N0W6.txt,3.4.21.88
45548,Q9A1B6.txt,3.6.1.66
45549,Q039U0.txt,2.8.1.4
45550,P41305.txt,7.1.1.2
45551,A7GJK7.txt,2.7.4.27
45552,Q8U4G1.txt,2.5.1.104
45553,B8JBF4.txt,2.5.1.75
45554,Q8EPT5.txt,2.7.1.48
45555,C0M856.txt,2.1.3.15
45556,Q5QWY8.txt,1.1.1.38
45557,B5ZC44.txt,5.4.99.12
45558,A1UHK1.txt,3.5.4.19
45559,Q74MX2.txt,4.2.99.18
45560,B8GR94.txt,1.1.1.94
45561,Q99Z83.txt,2.5.1.19
45562,Q7U6T0.txt,5.3.1.9
45563,A4SVT7.txt,2.1.1.45
45564,Q9JLJ3.txt,1.2.1.3
45565,Q9ZJY8.txt,3.5.1.49
45566,B2G8C8.txt,2.1.1.33
45567,Q81VE0.txt,6.3.5.2
45568,Q9NYR8.txt,1.1.1.300
45569,C6E497.txt,4.1.1.23
45570,A5FMV7.txt,2.7.4.3
45571,B2USG1.txt,1.1.1.86
45572,Q2GEM5.txt,3.4.25.2
45573,Q8PGJ4.txt,2.7.7.7
45574,Q7Y8I6.txt,7.1.1.2
45575,P45353.txt,1.1.1.23
45576,B7JS23.txt,2.8.1.4
45577,A5N4S5.txt,2.7.7.6
45578,B8NBC2.txt,4.2.2.2
45579,Q0C8M1.txt,2.3.1.161
45580,B1K1I7.txt,4.2.1.96
45581,Q0HL04.txt,3.5.1.2
45582,D0ZHS9.txt,2.4.2.31
45583,Q8R7C2.txt,6.3.4.5
45584,A7Z1M9.txt,2.7.11.1
45585,Q3K1B8.txt,2.1.1.74
45586,Q7X5L6.txt,3.1.26.5
45587,Q54I90.txt,7.1.1.2
45588,Q8EC33.txt,6.1.1.21
45589,Q1C4Q0.txt,4.99.1.1
45590,P28294.txt,1.3.5.2
45591,P0A3Q5.txt,2.5.1.75
45592,A7MY04.txt,4.2.1.59
45593,B0V9M3.txt,2.7.4.1
45594,A6TE38.txt,2.3.1.275
45595,O49839.txt,2.7.11.1
45596,Q9H4L7.txt,3.6.4.12
45597,A1A9L5.txt,1.3.5.2
45598,C4L535.txt,6.1.1.12
45599,C0Q070.txt,2.4.2.53
45600,Q3IHW4.txt,4.1.3.40
45601,B1JWP2.txt,2.1.3.2
45602,A7WXZ2.txt,4.1.3.3
45603,Q6D0A9.txt,2.7.1.39
45604,Q8SQZ7.txt,3.4.11.1
45605,Q660R6.txt,3.5.1.44
45606,A1VCE6.txt,2.7.4.9
45607,P0CX07.txt,2.7.7.6
45608,A9R8F3.txt,4.2.1.9
45609,B2JEZ6.txt,2.1.1.64
45610,Q87QX9.txt,2.5.1.19
45611,Q9C9U2.txt,2.7.11.23
45612,P50367.txt,7.1.1.2
45613,B4I2A8.txt,2.7.4.3
45614,Q9Z5K8.txt,2.7.4.22
45615,A4JGX2.txt,4.1.1.11
45616,Q3MHR2.txt,2.7.1.74
45617,P61876.txt,2.7.7.7
45618,A9W5F5.txt,3.4.21.92
45619,O65456.txt,4.2.2.2
45620,Q9LCT3.txt,7.4.2.8
45621,Q9Z4X0.txt,4.1.1.48
45622,A8YZP0.txt,2.7.7.6
45623,Q3Z522.txt,2.7.1.71
45624,Q4ZQ94.txt,2.6.1.52
45625,C4ZQX0.txt,2.7.7.42
45626,Q9Y7Y5.txt,2.3.1.48
45627,Q6GEN6.txt,2.7.1.144
45628,A8ANV7.txt,2.1.1.77
45629,P63633.txt,5.1.1.3
45630,O29379.txt,4.3.2.1
45631,P29736.txt,3.2.1.147
45632,B7M5S7.txt,1.1.5.3
45633,A6LKB8.txt,2.7.7.6
45634,Q1CBS1.txt,1.1.1.86
45635,P21775.txt,2.3.1.9
45636,B7L836.txt,4.2.1.6
45637,P16277.txt,2.7.10.2
45638,Q2J6H8.txt,2.8.1.6
45639,Q1RGY9.txt,1.7.1.13
45640,A0RHP3.txt,2.7.7.6
45641,Q57BR6.txt,2.7.13.3
45642,Q12698.txt,2.4.2.14
45643,A5IRW0.txt,2.1.2.3
45644,Q9Y9E6.txt,6.3.1.20
45645,Q81MH5.txt,3.5.99.6
45646,A6VD86.txt,4.1.99.17
45647,B2GAN2.txt,1.3.1.98
45648,P23930.txt,2.3.1.269
45649,Q5QYI0.txt,2.7.7.6
45650,Q9JM01.txt,2.7.11.22
45651,A1A095.txt,2.7.7.6
45652,Q2YPI1.txt,2.1.2.11
45653,A9BGT9.txt,6.1.1.16
45654,P77467.txt,5.3.3.18
45655,D3J0Z1.txt,1.1.1.332
45656,Q94502.txt,3.2.1.207
45657,Q1GEZ5.txt,5.3.1.16
45658,B2V5F2.txt,3.1.3.11
45659,Q0S0N2.txt,4.2.3.5
45660,A5W144.txt,1.1.1.94
45661,Q5PIR4.txt,3.6.1.26
45662,Q8THL2.txt,2.1.3.2
45663,Q5F7N6.txt,3.5.4.25
45664,Q57MW5.txt,2.1.1.195
45665,Q3SGB3.txt,2.3.1.234
45666,B9MJ16.txt,2.4.2.9
45667,Q730W1.txt,2.1.2.10
45668,C1AJF3.txt,2.7.1.175
45669,Q3MG20.txt,3.6.5.n1
45670,Q65V07.txt,4.2.1.33
45671,B3EYN8.txt,1.1.1.261
45672,P21826.txt,2.3.3.9
45673,Q3BPY4.txt,1.8.1.2
45674,B0C3K5.txt,2.3.1.157
45675,O75907.txt,2.3.1.20
45676,Q2GK24.txt,4.2.1.11
45677,Q06464.txt,5.4.2.12
45678,B5XY87.txt,2.5.1.19
45679,Q9N2D5.txt,1.2.1.12
45680,C1CMR7.txt,6.3.1.1
45681,P20576.txt,4.1.3.27
45682,Q0HL67.txt,3.1.3.5
45683,Q9FKA7.txt,2.3.2.27
45684,A8AA65.txt,6.3.4.5
45685,A5ITB2.txt,3.6.5.n1
45686,Q92442.txt,3.2.1.20
45687,Q8KDE0.txt,6.3.4.5
45688,B0V8X8.txt,2.3.2.29
45689,Q1RG60.txt,4.1.1.11
45690,Q99TG2.txt,2.1.3.15
45691,Q8NS21.txt,2.1.2.3
45692,B7ICR3.txt,2.7.7.6
45693,Q72L58.txt,6.3.5.7
45694,Q9CH83.txt,3.1.11.6
45695,P0DG30.txt,6.1.1.12
45696,Q5WV42.txt,4.2.1.96
45697,Q04KU8.txt,5.2.1.8
45698,A0B913.txt,2.1.1.177
45699,Q9HBH5.txt,1.1.1.300
45700,C3N558.txt,2.7.7.72
45701,Q8K3X2.txt,1.1.1.271
45702,A4WE04.txt,2.5.1.145
45703,Q9ZVR7.txt,4.6.1.2
45704,Q2VZS8.txt,2.7.1.130
45705,A7MJQ1.txt,3.5.3.11
45706,A4VT88.txt,2.7.1.6
45707,P9WQA8.txt,5.1.1.1
45708,Q8EPR6.txt,3.1.1.96
45709,A1UHM2.txt,6.3.3.3
45710,C5D827.txt,3.5.1.47
45711,Q0TC48.txt,6.5.1.4
45712,Q12630.txt,2.2.1.1
45713,Q979Q5.txt,6.1.1.15
45714,B1AIA8.txt,7.4.2.8
45715,Q70Y03.txt,1.97.1.12
45716,Q3JDS2.txt,4.3.2.1
45717,B7KVW8.txt,4.1.1.49
45718,P65773.txt,2.7.1.23
45719,Q7CFR2.txt,7.5.2.10
45720,A5VQQ9.txt,6.3.4.2
45721,Q5QYC8.txt,2.7.7.18
45722,Q71ZL1.txt,6.1.1.14
45723,P36967.txt,6.2.1.4
45724,Q9M039.txt,4.1.1.1
45725,B9J044.txt,1.14.14.18
45726,B0BRR9.txt,2.8.1.8
45727,Q9PK57.txt,2.7.3.9
45728,B4EV01.txt,2.8.1.8
45729,Q99714.txt,1.1.1.62
45730,Q1MW86.txt,3.5.2.19
45731,Q9HXZ3.txt,6.3.4.19
45732,Q8TZ24.txt,1.1.1.25
45733,P12289.txt,5.3.1.24
45734,Q1W377.txt,5.4.2.8
45735,A5USC4.txt,4.2.1.19
45736,P30774.txt,2.1.1.113
45737,A4YK54.txt,6.3.4.21
45738,Q04MJ2.txt,6.1.1.4
45739,B5RPQ2.txt,6.5.1.2
45740,Q0SRD5.txt,3.4.24.78
45741,B8ZL54.txt,2.7.8.13
45742,Q7WR01.txt,2.3.1.181
45743,P29865.txt,7.1.1.9
45744,Q8BTZ7.txt,2.7.7.13
45745,C1EPQ3.txt,2.1.3.2
45746,Q2YLN5.txt,2.1.1.64
45747,Q601V6.txt,2.1.1.228
45748,Q32IT9.txt,6.1.1.4
45749,P9WNX6.txt,1.2.1.79
45750,Q0AX10.txt,6.3.1.5
45751,P43760.txt,4.2.1.20
45752,P58634.txt,3.6.1.9
45753,Q21ZD1.txt,5.6.1.7
45754,A5ICX5.txt,2.7.1.130
45755,C4YMJ3.txt,3.4.23.24
45756,B8DUC3.txt,2.4.2.17
45757,C4Z9V4.txt,1.2.1.41
45758,Q1QUW9.txt,2.3.1.16
45759,A4WAM5.txt,2.6.1.87
45760,B7JVZ9.txt,4.2.3.5
45761,Q15N18.txt,3.6.4.13
45762,A8YW78.txt,2.6.1.52
45763,Q9HUR2.txt,4.1.1.7
45764,Q5WT38.txt,5.4.99.25
45765,B7KT53.txt,1.5.1.42
45766,A8AYF8.txt,2.7.4.9
45767,Q8Y714.txt,2.8.1.13
45768,B1MVY3.txt,5.4.99.12
45769,B8EEX7.txt,3.5.1.96
45770,A4G1P4.txt,4.1.1.48
45771,P21265.txt,4.3.2.2
45772,Q1RKH8.txt,2.7.7.101
45773,A3KFX0.txt,3.1.3.5
45774,A4XK85.txt,6.5.1.2
45775,Q8Q095.txt,2.7.7.2
45776,B9M9Q5.txt,6.3.4.2
45777,Q3IWD2.txt,6.1.1.21
45778,P80904.txt,1.2.7.3
45779,Q929Y2.txt,2.4.1.227
45780,Q9P6I7.txt,3.5.4.2
45781,B0VDR1.txt,4.1.1.32
45782,Q88BD4.txt,5.4.2.2
45783,A5UBF9.txt,2.7.7.59
45784,A8AK26.txt,2.5.1.141
45785,A0PXT8.txt,2.7.7.6
45786,Q9F1T4.txt,2.1.2.3
45787,Q1GZI3.txt,2.7.7.38
45788,Q32A21.txt,5.3.3.8
45789,B4U177.txt,2.7.8.7
45790,Q66X93.txt,3.1.31.1
45791,Q7VRX1.txt,6.3.2.4
45792,P0DB88.txt,1.1.1.205
45793,Q69FB6.txt,1.14.14.14
45794,Q5H234.txt,1.21.98.4
45795,P54621.txt,2.7.2.7
45796,Q9FH04.txt,1.1.1.1
45797,Q5V2C7.txt,2.7.7.6
45798,A4XWP8.txt,2.1.1.173
45799,Q1IGN4.txt,7.4.2.11
45800,Q1II76.txt,1.5.1.5
45801,Q9D892.txt,3.6.1.9
45802,P57534.txt,1.1.1.193
45803,P24098.txt,1.1.1.85
45804,A4J5D0.txt,3.5.4.16
45805,B2VIF3.txt,3.5.4.5
45806,A1K5A1.txt,5.4.2.10
45807,Q8MZR6.txt,3.3.2.9
45808,A2SDP0.txt,1.1.1.94
45809,C8VCM2.txt,4.2.1.104
45810,Q0TNY8.txt,3.6.1.7
45811,P55348.txt,4.2.1.129
45812,Q6CIZ1.txt,2.1.1.314
45813,Q6SA08.txt,2.7.11.1
45814,B2GBP8.txt,4.3.1.18
45815,Q9UL12.txt,1.5.8.3
45816,Q8K990.txt,3.4.21.92
45817,Q8FY21.txt,1.1.1.25
45818,Q10236.txt,3.1.26.4
45819,P35031.txt,3.4.21.4
45820,Q8CNE0.txt,4.6.1.17
45821,B2SY78.txt,1.4.3.5
45822,Q6D2F3.txt,2.4.2.43
45823,P61235.txt,3.1.1.29
45824,B2TUY1.txt,2.5.1.72
45825,P93740.txt,3.6.1.18
45826,P0A1Z4.txt,2.1.3.2
45827,Q1J5G1.txt,2.7.8.13
45828,A0REX2.txt,3.7.1.3
45829,A4G0I4.txt,4.3.2.1
45830,Q9GMY4.txt,3.4.23.3
45831,A8EW04.txt,2.7.8.13
45832,B4U0K6.txt,6.1.1.21
45833,P0A637.txt,6.1.1.17
45834,C3LAK7.txt,1.7.1.13
45835,A1WYZ1.txt,2.1.1.177
45836,Q0VNK6.txt,3.5.2.3
45837,Q6GFZ4.txt,1.11.1.24
45838,P53208.txt,3.1.2.1
45839,B5F0U8.txt,2.7.2.8
45840,A7H2A7.txt,2.7.7.6
45841,Q54C18.txt,2.7.11.1
45842,Q9LZ76.txt,2.7.1.182
45843,Q3A2F4.txt,3.6.1.7
45844,A9M1N1.txt,2.7.7.6
45845,Q63HH8.txt,2.7.4.9
45846,A6Q3P4.txt,2.7.7.38
45847,Q5M061.txt,1.7.1.13
45848,A1CJQ1.txt,3.4.14.5
45849,A5IKQ4.txt,5.4.2.7
45850,Q9CDL3.txt,3.6.4.12
45851,B1Y3V1.txt,3.5.1.5
45852,Q72IQ9.txt,3.1.3.71
45853,A1AXX8.txt,2.1.1.170
45854,B1HT97.txt,1.1.1.94
45855,B7KFK5.txt,4.2.1.126
45856,Q8E768.txt,3.1.21.10
45857,B3DWU2.txt,6.5.1.2
45858,A9AUP1.txt,2.1.1.77
45859,A2QEQ6.txt,3.2.1.31
45860,P50924.txt,4.1.1.23
45861,Q8A8Y4.txt,2.4.1.320
45862,A7HQR0.txt,3.1.11.6
45863,Q82BR9.txt,6.1.1.14
45864,P43833.txt,6.1.1.11
45865,Q96AD5.txt,3.1.1.3
45866,Q8ZQ64.txt,2.1.1.191
45867,O22255.txt,2.3.2.27
45868,Q9L8R8.txt,3.1.1.81
45869,A7Z5Y2.txt,3.1.21.10
45870,P58967.txt,2.3.3.14
45871,A5CB81.txt,2.8.1.8
45872,Q0BT56.txt,3.1.21.10
45873,P9WHM4.txt,2.1.2.2
45874,Q04708.txt,1.5.1.2
45875,B6I4B1.txt,1.1.1.86
45876,Q110V4.txt,4.2.1.11
45877,A6R040.txt,2.3.1.35
45878,Q01237.txt,1.1.1.34
