protein,EC,point_cloud
A7ZZ55,2.7.4.9,A7ZZ55.txt
Q8FIN9,2.7.4.9,Q8FIN9.txt
B7NAX6,2.7.4.9,B7NAX6.txt
Q1RD57,2.7.4.9,Q1RD57.txt
Q3YR44,2.7.4.9,Q3YR44.txt
Q5HAD6,2.7.4.9,Q5HAD6.txt
B2VDK3,2.7.4.9,B2VDK3.txt
C4KZW9,2.7.4.9,C4KZW9.txt
B0TWY5,2.7.4.9,B0TWY5.txt
Q2A1V7,2.7.4.9,Q2A1V7.txt
Q0BKK1,2.7.4.9,Q0BKK1.txt
B9M910,2.7.4.9,B9M910.txt
C6E2H4,2.7.4.9,C6E2H4.txt
A5G696,2.7.4.9,A5G696.txt
Q5FUU6,2.7.4.9,Q5FUU6.txt
A5UGW7,2.7.4.9,A5UGW7.txt
Q2SK46,2.7.4.9,Q2SK46.txt
Q5UXM3,2.7.4.9,Q5UXM3.txt
Q9HNV4,2.7.4.9,Q9HNV4.txt
Q7VGF9,2.7.4.9,Q7VGF9.txt
Q1CRB6,2.7.4.9,Q1CRB6.txt
O26009,2.7.4.9,O26009.txt
B0URV9,2.7.4.9,B0URV9.txt
B5XXH2,2.7.4.9,B5XXH2.txt
Q5FM02,2.7.4.9,Q5FM02.txt
Q048W8,2.7.4.9,Q048W8.txt
Q9CIG4,2.7.4.9,Q9CIG4.txt
Q035W9,2.7.4.9,Q035W9.txt
Q1MQB3,2.7.4.9,Q1MQB3.txt
Q5ZVP1,2.7.4.9,Q5ZVP1.txt
Q04UJ2,2.7.4.9,Q04UJ2.txt
Q8F7Y6,2.7.4.9,Q8F7Y6.txt
Q03SS3,2.7.4.9,Q03SS3.txt
A5VIC6,2.7.4.9,A5VIC6.txt
C1KZP7,2.7.4.9,C1KZP7.txt
Q8Y3Y6,2.7.4.9,Q8Y3Y6.txt
Q65V34,2.7.4.9,Q65V34.txt
Q6F0E1,2.7.4.9,Q6F0E1.txt
Q46DH6,2.7.4.9,Q46DH6.txt
Q1H169,2.7.4.9,Q1H169.txt
Q8TZ38,2.7.4.9,Q8TZ38.txt
A9AAR4,2.7.4.9,A9AAR4.txt
A3CVV0,2.7.4.9,A3CVV0.txt
A4YIC4,2.7.4.9,A4YIC4.txt
A6UP44,2.7.4.9,A6UP44.txt
Q2STA4,2.7.4.9,Q2STA4.txt
Q601T1,2.7.4.9,Q601T1.txt
Q6KIL4,2.7.4.9,Q6KIL4.txt
P75106,2.7.4.9,P75106.txt
P9WKE0,2.7.4.9,P9WKE0.txt
B9L9C1,2.7.4.9,B9L9C1.txt
Q9JVE7,2.7.4.9,Q9JVE7.txt
Q2GDL6,2.7.4.9,Q2GDL6.txt
Q1QLT8,2.7.4.9,Q1QLT8.txt
B2IZE7,2.7.4.9,B2IZE7.txt
Q04E53,2.7.4.9,Q04E53.txt
A5CDS9,2.7.4.9,A5CDS9.txt
B2JGP7,2.7.4.9,B2JGP7.txt
Q13YY3,2.7.4.9,Q13YY3.txt
C6DKS8,2.7.4.9,C6DKS8.txt
A1APK9,2.7.4.9,A1APK9.txt
Q6LSW5,2.7.4.9,Q6LSW5.txt
B4S8U3,2.7.4.9,B4S8U3.txt
A8G2D5,2.7.4.9,A8G2D5.txt
A2BUA6,2.7.4.9,A2BUA6.txt
Q7V4G2,2.7.4.9,Q7V4G2.txt
Q46HP4,2.7.4.9,Q46HP4.txt
B7V167,2.7.4.9,B7V167.txt
Q1ICY2,2.7.4.9,Q1ICY2.txt
A4XST1,2.7.4.9,A4XST1.txt
B0KF60,2.7.4.9,B0KF60.txt
Q3IHC1,2.7.4.9,Q3IHC1.txt
A5WBP5,2.7.4.9,A5WBP5.txt
A3MSE7,2.7.4.9,A3MSE7.txt
Q98MV4,2.7.4.9,Q98MV4.txt
Q7UIM1,2.7.4.9,Q7UIM1.txt
Q214D4,2.7.4.9,Q214D4.txt
A8GPJ0,2.7.4.9,A8GPJ0.txt
A8EZQ1,2.7.4.9,A8EZQ1.txt
A8F2H5,2.7.4.9,A8F2H5.txt
B0BUU8,2.7.4.9,B0BUU8.txt
A7NQB4,2.7.4.9,A7NQB4.txt
A1AVP9,2.7.4.9,A1AVP9.txt
Q57QF5,2.7.4.9,Q57QF5.txt
B5RBA2,2.7.4.9,B5RBA2.txt
Q5PGT4,2.7.4.9,Q5PGT4.txt
B5BAH5,2.7.4.9,B5BAH5.txt
P65246,2.7.4.9,P65246.txt
A1S792,2.7.4.9,A1S792.txt
Q8EDX8,2.7.4.9,Q8EDX8.txt
Q0HVX6,2.7.4.9,Q0HVX6.txt
Q32EV8,2.7.4.9,Q32EV8.txt
Q3Z319,2.7.4.9,Q3Z319.txt
A7WYM2,2.7.4.9,A7WYM2.txt
Q2G230,2.7.4.9,Q2G230.txt
Q5HIJ5,2.7.4.9,Q5HIJ5.txt
Q6GJI9,2.7.4.9,Q6GJI9.txt
Q5HRS3,2.7.4.9,Q5HRS3.txt
A3DM71,2.7.4.9,A3DM71.txt
Q8E3X8,2.7.4.9,Q8E3X8.txt
A8AYF8,2.7.4.9,A8AYF8.txt
Q04KZ0,2.7.4.9,Q04KZ0.txt
Q5XDM2,2.7.4.9,Q5XDM2.txt
A2RG70,2.7.4.9,A2RG70.txt
Q97R91,2.7.4.9,Q97R91.txt
B5XK00,2.7.4.9,B5XK00.txt
A3CPJ9,2.7.4.9,A3CPJ9.txt
Q03LW8,2.7.4.9,Q03LW8.txt
C1CK20,2.7.4.9,C1CK20.txt
Q30RH7,2.7.4.9,Q30RH7.txt
Q67JB0,2.7.4.9,Q67JB0.txt
Q2JR37,2.7.4.9,Q2JR37.txt
A5GQJ8,2.7.4.9,A5GQJ8.txt
Q3AH20,2.7.4.9,Q3AH20.txt
B7IHT2,2.7.4.9,B7IHT2.txt
Q5JH21,2.7.4.9,Q5JH21.txt
B6YSZ4,2.7.4.9,B6YSZ4.txt
B0K119,2.7.4.9,B0K119.txt
B1L821,2.7.4.9,B1L821.txt
Q8DHA4,2.7.4.9,Q8DHA4.txt
O83373,2.7.4.9,O83373.txt
Q3MBQ2,2.7.4.9,Q3MBQ2.txt
B1AI06,2.7.4.9,B1AI06.txt
A5CXH6,2.7.4.9,A5CXH6.txt
Q9KQI2,2.7.4.9,Q9KQI2.txt
Q8D8H5,2.7.4.9,Q8D8H5.txt
Q73FS2,2.7.4.9,Q73FS2.txt
Q5GTD5,2.7.4.9,Q5GTD5.txt
Q4UPG4,2.7.4.9,Q4UPG4.txt
Q2P8H9,2.7.4.9,Q2P8H9.txt
B2I7G4,2.7.4.9,B2I7G4.txt
Q87B89,2.7.4.9,Q87B89.txt
A7FH32,2.7.4.9,A7FH32.txt
O69169,2.7.4.9,O69169.txt
A4TLR5,2.7.4.9,A4TLR5.txt
Q0WW55,2.7.4.9,Q0WW55.txt
Q6FCH3,2.7.4.22,Q6FCH3.txt
A5G1L2,2.7.4.22,A5G1L2.txt
A6VM31,2.7.4.22,A6VM31.txt
A4SQI0,2.7.4.22,A4SQI0.txt
A8ESI8,2.7.4.22,A8ESI8.txt
Q0A7I2,2.7.4.22,Q0A7I2.txt
A8MHH1,2.7.4.22,A8MHH1.txt
Q5PBQ6,2.7.4.22,Q5PBQ6.txt
O28237,2.7.4.22,O28237.txt
Q2NIS4,2.7.4.22,Q2NIS4.txt
Q81WL0,2.7.4.22,Q81WL0.txt
Q64YI2,2.7.4.22,Q64YI2.txt
Q8A5J7,2.7.4.22,Q8A5J7.txt
Q6G5C7,2.7.4.22,Q6G5C7.txt
Q6MGY5,2.7.4.22,Q6MGY5.txt
Q7VRE4,2.7.4.22,Q7VRE4.txt
Q7WJ92,2.7.4.22,Q7WJ92.txt
Q89KP5,2.7.4.22,Q89KP5.txt
A6X0J3,2.7.4.22,A6X0J3.txt
Q8G0D7,2.7.4.22,Q8G0D7.txt
P59578,2.7.4.22,P59578.txt
A0K8E1,2.7.4.22,A0K8E1.txt
A3MKU1,2.7.4.22,A3MKU1.txt
A1V567,2.7.4.22,A1V567.txt
A3NAU6,2.7.4.22,A3NAU6.txt
A4JF73,2.7.4.22,A4JF73.txt
A7ZEY4,2.7.4.22,A7ZEY4.txt
A7I2U3,2.7.4.22,A7I2U3.txt
Q9PN24,2.7.4.22,Q9PN24.txt
Q3AB79,2.7.4.22,Q3AB79.txt
A3PJF6,2.7.4.22,A3PJF6.txt
Q11IJ6,2.7.4.22,Q11IJ6.txt
Q824U5,2.7.4.22,Q824U5.txt
P71147,2.7.4.22,P71147.txt
Q3KL16,2.7.4.22,Q3KL16.txt
Q1R031,2.7.4.22,Q1R031.txt
A5CQS6,2.7.4.22,A5CQS6.txt
A5I4L0,2.7.4.22,A5I4L0.txt
A0Q0R8,2.7.4.22,A0Q0R8.txt
Q0SSC2,2.7.4.22,Q0SSC2.txt
Q6NGK6,2.7.4.22,Q6NGK6.txt
P59004,2.7.4.22,P59004.txt
A7MGT0,2.7.4.22,A7MGT0.txt
Q470D9,2.7.4.22,Q470D9.txt
Q47F90,2.7.4.22,Q47F90.txt
Q1IZI8,2.7.4.22,Q1IZI8.txt
Q6AP39,2.7.4.22,Q6AP39.txt
A1VFB1,2.7.4.22,A1VFB1.txt
P0A7F1,2.7.4.22,P0A7F1.txt
Q0TLG2,2.7.4.22,Q0TLG2.txt
Q1RG18,2.7.4.22,Q1RG18.txt
Q5FG65,2.7.4.22,Q5FG65.txt
Q831V1,2.7.4.22,Q831V1.txt
A6GWS3,2.7.4.22,A6GWS3.txt
Q14JD0,2.7.4.22,Q14JD0.txt
A0Q4H3,2.7.4.22,A0Q4H3.txt
A4IZU4,2.7.4.22,A4IZU4.txt
Q39W86,2.7.4.22,Q39W86.txt
Q7NI44,2.7.4.22,Q7NI44.txt
A0LXJ4,2.7.4.22,A0LXJ4.txt
A5UD40,2.7.4.22,A5UD40.txt
Q0I378,2.7.4.22,Q0I378.txt
B9LSL4,2.7.4.22,B9LSL4.txt
Q9HNN8,2.7.4.22,Q9HNN8.txt
Q7VHX9,2.7.4.22,Q7VHX9.txt
P56106,2.7.4.22,P56106.txt
A2BLM0,2.7.4.22,A2BLM0.txt
A8AAG3,2.7.4.22,A8AAG3.txt
A6T4X3,2.7.4.22,A6T4X3.txt
Q1G9N8,2.7.4.22,Q1G9N8.txt
A8YVR7,2.7.4.22,A8YVR7.txt
Q9Z5K8,2.7.4.22,Q9Z5K8.txt
Q88VJ6,2.7.4.22,Q88VJ6.txt
Q5X4J9,2.7.4.22,Q5X4J9.txt
Q5WVY9,2.7.4.22,Q5WVY9.txt
Q053N3,2.7.4.22,Q053N3.txt
Q03WX7,2.7.4.22,Q03WX7.txt
A5VJC7,2.7.4.22,A5VJC7.txt
Q720A9,2.7.4.22,Q720A9.txt
A0L8Q7,2.7.4.22,A0L8Q7.txt
Q0APW3,2.7.4.22,Q0APW3.txt
A6UV05,2.7.4.22,A6UV05.txt
A7I6B7,2.7.4.22,A7I6B7.txt
Q60BA8,2.7.4.22,Q60BA8.txt
Q58656,2.7.4.22,Q58656.txt
A4FZB7,2.7.4.22,A4FZB7.txt
P59010,2.7.4.22,P59010.txt
A2SH96,2.7.4.22,A2SH96.txt
Q2NEL4,2.7.4.22,Q2NEL4.txt
A6URZ7,2.7.4.22,A6URZ7.txt
P65930,2.7.4.22,P65930.txt
Q7NC20,2.7.4.22,Q7NC20.txt
Q4A7I8,2.7.4.22,Q4A7I8.txt
Q6KIN6,2.7.4.22,Q6KIN6.txt
P75165,2.7.4.22,P75165.txt
Q4A587,2.7.4.22,Q4A587.txt
Q1BAH2,2.7.4.22,Q1BAH2.txt
P9WHK5,2.7.4.22,P9WHK5.txt
Q3IRL6,2.7.4.22,Q3IRL6.txt
P65932,2.7.4.22,P65932.txt
Q0AEH6,2.7.4.22,Q0AEH6.txt
Q2YBA5,2.7.4.22,Q2YBA5.txt
Q3SRH4,2.7.4.22,Q3SRH4.txt
Q8YXK5,2.7.4.22,Q8YXK5.txt
Q04F86,2.7.4.22,Q04F86.txt
A5CD80,2.7.4.22,A5CD80.txt
A1B965,2.7.4.22,A1B965.txt
Q6M9Z8,2.7.4.22,Q6M9Z8.txt
Q9CJL5,2.7.4.22,Q9CJL5.txt
A1AQN4,2.7.4.22,A1AQN4.txt
A6L1I4,2.7.4.22,A6L1I4.txt
Q12A33,2.7.4.22,Q12A33.txt
A2C0Y1,2.7.4.22,A2C0Y1.txt
A2BVI4,2.7.4.22,A2BVI4.txt
Q7V6C2,2.7.4.22,Q7V6C2.txt
Q46GQ4,2.7.4.22,Q46GQ4.txt
A6V1D4,2.7.4.22,A6V1D4.txt
Q1I628,2.7.4.22,Q1I628.txt
A4XWT9,2.7.4.22,A4XWT9.txt
Q88MH8,2.7.4.22,Q88MH8.txt
Q4ZWS6,2.7.4.22,Q4ZWS6.txt
Q1QA12,2.7.4.22,Q1QA12.txt
Q9V0P2,2.7.4.22,Q9V0P2.txt
A3MX54,2.7.4.22,A3MX54.txt
A1RRX6,2.7.4.22,A1RRX6.txt
Q2K8Y5,2.7.4.22,Q2K8Y5.txt
Q92Q53,2.7.4.22,Q92Q53.txt
Q21WY7,2.7.4.22,Q21WY7.txt
Q07NJ1,2.7.4.22,Q07NJ1.txt
Q136A6,2.7.4.22,Q136A6.txt
A8GV49,2.7.4.22,A8GV49.txt
Q92J71,2.7.4.22,Q92J71.txt
Q9ZE07,2.7.4.22,Q9ZE07.txt
Q166F6,2.7.4.22,Q166F6.txt
Q5LSV4,2.7.4.22,Q5LSV4.txt
Q21HH4,2.7.4.22,Q21HH4.txt
Q57T37,2.7.4.22,Q57T37.txt
P65934,2.7.4.22,P65934.txt
A1S4P2,2.7.4.22,A1S4P2.txt
Q12NY5,2.7.4.22,Q12NY5.txt
Q8EGH3,2.7.4.22,Q8EGH3.txt
Q0HGV7,2.7.4.22,Q0HGV7.txt
Q325W9,2.7.4.22,Q325W9.txt
P0A7F2,2.7.4.22,P0A7F2.txt
Q2NRK9,2.7.4.22,Q2NRK9.txt
A7X1N6,2.7.4.22,A7X1N6.txt
Q2YXL0,2.7.4.22,Q2YXL0.txt
P65935,2.7.4.22,P65935.txt
Q6G9V5,2.7.4.22,Q6G9V5.txt
Q8CSU1,2.7.4.22,Q8CSU1.txt
Q49X43,2.7.4.22,Q49X43.txt
Q8DYG8,2.7.4.22,Q8DYG8.txt
A8AY71,2.7.4.22,A8AY71.txt
Q04KY1,2.7.4.22,Q04KY1.txt
P65940,2.7.4.22,P65940.txt
Q1JI78,2.7.4.22,Q1JI78.txt
Q48UX7,2.7.4.22,Q48UX7.txt
Q8DQ50,2.7.4.22,Q8DQ50.txt
A4VW04,2.7.4.22,A4VW04.txt
Q03M16,2.7.4.22,Q03M16.txt
C3N5A5,2.7.4.22,C3N5A5.txt
C3MYM3,2.7.4.22,C3MYM3.txt
A6QB35,2.7.4.22,A6QB35.txt
Q2LTQ5,2.7.4.22,Q2LTQ5.txt
A0LJ65,2.7.4.22,A0LJ65.txt
Q5N3B6,2.7.4.22,Q5N3B6.txt
Q0I8L5,2.7.4.22,Q0I8L5.txt
Q0AYK2,2.7.4.22,Q0AYK2.txt
Q47S51,2.7.4.22,Q47S51.txt
A6LK98,2.7.4.22,A6LK98.txt
A5ILX9,2.7.4.22,A5ILX9.txt
Q72KD9,2.7.4.22,Q72KD9.txt
Q97B72,2.7.4.22,Q97B72.txt
Q3MFI4,2.7.4.22,Q3MFI4.txt
Q9PPX6,2.7.4.22,Q9PPX6.txt
A5F619,2.7.4.22,A5F619.txt
Q87ME0,2.7.4.22,Q87ME0.txt
Q8D2G4,2.7.4.22,Q8D2G4.txt
Q5GRI0,2.7.4.22,Q5GRI0.txt
Q4USQ8,2.7.4.22,Q4USQ8.txt
Q5H1E3,2.7.4.22,Q5H1E3.txt
A1JP80,2.7.4.22,A1JP80.txt
Q8ZH64,2.7.4.22,Q8ZH64.txt
Q667J1,2.7.4.22,Q667J1.txt
E3HQ85,2.7.4.23,E3HQ85.txt
C1DLT0,2.7.4.23,C1DLT0.txt
C0RJ73,2.7.4.23,C0RJ73.txt
Q11C47,2.7.4.23,Q11C47.txt
D2C357,2.7.4.23,D2C357.txt
B1LPR3,2.7.4.23,B1LPR3.txt
A6SU94,2.7.4.23,A6SU94.txt
B1LY53,2.7.4.23,B1LY53.txt
D0KG93,2.7.4.23,D0KG93.txt
A1T0U7,2.7.4.23,A1T0U7.txt
Q1GL02,2.7.4.23,Q1GL02.txt
Q3SGK8,2.7.4.23,Q3SGK8.txt
Q0K3R9,2.7.4.23,Q0K3R9.txt
Q16A32,2.7.4.23,Q16A32.txt
Q0SP35,2.7.4.25,Q0SP35.txt
Q65ZV5,2.7.4.25,Q65ZV5.txt
Q6F9Y6,2.7.4.25,Q6F9Y6.txt
B2HZE4,2.7.4.25,B2HZE4.txt
B0VD21,2.7.4.25,B0VD21.txt
A0KJ92,2.7.4.25,A0KJ92.txt
B6JCN5,2.7.4.25,B6JCN5.txt
B5FG59,2.7.4.25,B5FG59.txt
Q9RC80,2.7.4.25,Q9RC80.txt
B7GHN1,2.7.4.25,B7GHN1.txt
Q2NIZ4,2.7.4.25,Q2NIZ4.txt
C3P584,2.7.4.25,C3P584.txt
Q81SX6,2.7.4.25,Q81SX6.txt
B7IP75,2.7.4.25,B7IP75.txt
B7HL06,2.7.4.25,B7HL06.txt
Q81FS2,2.7.4.25,Q81FS2.txt
Q64PU2,2.7.4.25,Q64PU2.txt
A9VMA5,2.7.4.25,A9VMA5.txt
Q8A626,2.7.4.25,Q8A626.txt
Q6G546,2.7.4.25,Q6G546.txt
Q6MP09,2.7.4.25,Q6MP09.txt
Q9RND6,2.7.4.25,Q9RND6.txt
B2RZJ4,2.7.4.25,B2RZJ4.txt
B5RQV4,2.7.4.25,B5RQV4.txt
A4YJJ2,2.7.4.25,A4YJJ2.txt
Q57FY7,2.7.4.25,Q57FY7.txt
Q8YEG2,2.7.4.25,Q8YEG2.txt
Q8G3C3,2.7.4.25,Q8G3C3.txt
Q1BY27,2.7.4.25,Q1BY27.txt
B4EB41,2.7.4.25,B4EB41.txt
A9ADV5,2.7.4.25,A9ADV5.txt
Q62M26,2.7.4.25,Q62M26.txt
A3NC31,2.7.4.25,A3NC31.txt
A4JCH5,2.7.4.25,A4JCH5.txt
A4XKN9,2.7.4.25,A4XKN9.txt
Q9A2H3,2.7.4.25,Q9A2H3.txt
B9KU94,2.7.4.25,B9KU94.txt
Q824H2,2.7.4.25,Q824H2.txt
Q9Z7Y5,2.7.4.25,Q9Z7Y5.txt
Q3KLP6,2.7.4.25,Q3KLP6.txt
O84458,2.7.4.25,O84458.txt
A8AIH4,2.7.4.25,A8AIH4.txt
A5I2T0,2.7.4.25,A5I2T0.txt
A7GE53,2.7.4.25,A7GE53.txt
Q0TRF4,2.7.4.25,Q0TRF4.txt
Q895G1,2.7.4.25,Q895G1.txt
Q8FTK6,2.7.4.25,Q8FTK6.txt
Q1LQG9,2.7.4.25,Q1LQG9.txt
B3R370,2.7.4.25,B3R370.txt
C1CZK3,2.7.4.25,C1CZK3.txt
B8D5U4,2.7.4.25,B8D5U4.txt
A4J3N3,2.7.4.25,A4J3N3.txt
A5EWQ0,2.7.4.25,A5EWQ0.txt
B7UMZ6,2.7.4.25,B7UMZ6.txt
P0A6I2,2.7.4.25,P0A6I2.txt
B7MS25,2.7.4.25,B7MS25.txt
B1X850,2.7.4.25,B1X850.txt
Q0TJE3,2.7.4.25,Q0TJE3.txt
P0A6I0,2.7.4.25,P0A6I0.txt
B1LJV3,2.7.4.25,B1LJV3.txt
Q8SS83,2.7.4.25,Q8SS83.txt
Q834T6,2.7.4.25,Q834T6.txt
B1YI33,2.7.4.25,B1YI33.txt
A5FG91,2.7.4.25,A5FG91.txt
Q5KXS4,2.7.4.25,Q5KXS4.txt
C5D3G6,2.7.4.25,C5D3G6.txt
Q7VLS0,2.7.4.25,Q7VLS0.txt
B0R685,2.7.4.25,B0R685.txt
A9B5Y6,2.7.4.25,A9B5Y6.txt
B5XY86,2.7.4.25,B5XY86.txt
Q74JL8,2.7.4.25,Q74JL8.txt
Q02XH5,2.7.4.25,Q02XH5.txt
Q6AGF7,2.7.4.25,Q6AGF7.txt
Q8F6P4,2.7.4.25,Q8F6P4.txt
Q1WTS4,2.7.4.25,Q1WTS4.txt
B2G716,2.7.4.25,B2G716.txt
Q71Y76,2.7.4.25,Q71Y76.txt
A0AK51,2.7.4.25,A0AK51.txt
A0L407,2.7.4.25,A0L407.txt
A6VZ89,2.7.4.25,A6VZ89.txt
A6UW32,2.7.4.25,A6UW32.txt
A7I5R5,2.7.4.25,A7I5R5.txt
Q608S6,2.7.4.25,Q608S6.txt
Q8TZB3,2.7.4.25,Q8TZB3.txt
A9A698,2.7.4.25,A9A698.txt
A3CT23,2.7.4.25,A3CT23.txt
A5UL61,2.7.4.25,A5UL61.txt
Q2NFY4,2.7.4.25,Q2NFY4.txt
A6USC1,2.7.4.25,A6USC1.txt
P63804,2.7.4.25,P63804.txt
Q2SRR6,2.7.4.25,Q2SRR6.txt
Q601X7,2.7.4.25,Q601X7.txt
B8ZRI2,2.7.4.25,B8ZRI2.txt
Q740D7,2.7.4.25,Q740D7.txt
Q4A6Q8,2.7.4.25,Q4A6Q8.txt
P9WPA9,2.7.4.25,P9WPA9.txt
P57064,2.7.4.25,P57064.txt
Q0AIZ4,2.7.4.25,Q0AIZ4.txt
Q3JEN4,2.7.4.25,Q3JEN4.txt
C4V9G9,2.7.4.25,C4V9G9.txt
Q6YQY4,2.7.4.25,Q6YQY4.txt
B2T629,2.7.4.25,B2T629.txt
P57875,2.7.4.25,P57875.txt
Q03F87,2.7.4.25,Q03F87.txt
Q7N6D4,2.7.4.25,Q7N6D4.txt
B1VAZ2,2.7.4.25,B1VAZ2.txt
B1XVQ2,2.7.4.25,B1XVQ2.txt
B4ET26,2.7.4.25,B4ET26.txt
B7VAL6,2.7.4.25,B7VAL6.txt
Q1ID99,2.7.4.25,Q1ID99.txt
A8F7R9,2.7.4.25,A8F7R9.txt
Q88M04,2.7.4.25,Q88M04.txt
Q4ZQ97,2.7.4.25,Q4ZQ97.txt
Q8ZTJ1,2.7.4.25,Q8ZTJ1.txt
Q8U2L4,2.7.4.25,Q8U2L4.txt
B1YAJ8,2.7.4.25,B1YAJ8.txt
Q98CC2,2.7.4.25,Q98CC2.txt
Q0SI81,2.7.4.25,Q0SI81.txt
Q07UH9,2.7.4.25,Q07UH9.txt
Q13EQ8,2.7.4.25,Q13EQ8.txt
C3PNP6,2.7.4.25,C3PNP6.txt
Q1RJH0,2.7.4.25,Q1RJH0.txt
Q4ULF2,2.7.4.25,Q4ULF2.txt
B0BXZ0,2.7.4.25,B0BXZ0.txt
A7NHN1,2.7.4.25,A7NHN1.txt
B5F163,2.7.4.25,B5F163.txt
B5FQ53,2.7.4.25,B5FQ53.txt
B4TD40,2.7.4.25,B4TD40.txt
A9N7V4,2.7.4.25,A9N7V4.txt
Q2S1M6,2.7.4.25,Q2S1M6.txt
Q8ZQC4,2.7.4.25,Q8ZQC4.txt
B8EA96,2.7.4.25,B8EA96.txt
A9L2X6,2.7.4.25,A9L2X6.txt
B0TT44,2.7.4.25,B0TT44.txt
A8H4A5,2.7.4.25,A8H4A5.txt
A0KWN8,2.7.4.25,A0KWN8.txt
Q0HV12,2.7.4.25,Q0HV12.txt
B2TUH1,2.7.4.25,B2TUH1.txt
Q0SX05,2.7.4.25,Q0SX05.txt
A6UF45,2.7.4.25,A6UF45.txt
A7X2I6,2.7.4.25,A7X2I6.txt
Q2YY79,2.7.4.25,Q2YY79.txt
P63805,2.7.4.25,P63805.txt
Q6G986,2.7.4.25,Q6G986.txt
B9DNU7,2.7.4.25,B9DNU7.txt
Q4L6I2,2.7.4.25,Q4L6I2.txt
Q3K0C7,2.7.4.25,Q3K0C7.txt
Q828Y9,2.7.4.25,Q828Y9.txt
B4U2J8,2.7.4.25,B4U2J8.txt
B4SSV1,2.7.4.25,B4SSV1.txt
Q9A0F0,2.7.4.25,Q9A0F0.txt
B5E6P3,2.7.4.25,B5E6P3.txt
Q8P1H8,2.7.4.25,Q8P1H8.txt
Q1JHJ8,2.7.4.25,Q1JHJ8.txt
B1ID16,2.7.4.25,B1ID16.txt
Q97PK6,2.7.4.25,Q97PK6.txt
B5XKT7,2.7.4.25,B5XKT7.txt
A3CNZ0,2.7.4.25,A3CNZ0.txt
Q5M469,2.7.4.25,Q5M469.txt
C1CFI5,2.7.4.25,C1CFI5.txt
O05982,2.7.4.25,O05982.txt
C3MQ86,2.7.4.25,C3MQ86.txt
C3NEH0,2.7.4.25,C3NEH0.txt
Q3A3D2,2.7.4.25,Q3A3D2.txt
Q9HIT3,2.7.4.25,Q9HIT3.txt
Q9X1F6,2.7.4.25,Q9X1F6.txt
C6A187,2.7.4.25,C6A187.txt
Q5SL35,2.7.4.25,Q5SL35.txt
O83362,2.7.4.25,O83362.txt
B5ZBF2,2.7.4.25,B5ZBF2.txt
Q9KQT2,2.7.4.25,Q9KQT2.txt
Q7MLX7,2.7.4.25,Q7MLX7.txt
Q4UVD7,2.7.4.25,Q4UVD7.txt
Q2P3S3,2.7.4.25,Q2P3S3.txt
A7IEB7,2.7.4.25,A7IEB7.txt
B0U3S8,2.7.4.25,B0U3S8.txt
A7FJW8,2.7.4.25,A7FJW8.txt
Q8ZGB3,2.7.4.25,Q8ZGB3.txt
A4TN17,2.7.4.25,A4TN17.txt
B0C6S1,2.7.4.25,B0C6S1.txt
Q7U4P0,2.7.4.25,Q7U4P0.txt
A8G795,2.7.4.25,A8G795.txt
Q7V9S8,2.7.4.25,Q7V9S8.txt
A2BTH1,2.7.4.25,A2BTH1.txt
Q2JRH9,2.7.4.25,Q2JRH9.txt
A5GIY5,2.7.4.25,A5GIY5.txt
Q3AUV1,2.7.4.25,Q3AUV1.txt
Q8DG73,2.7.4.25,Q8DG73.txt
O49562,2.7.4.27,O49562.txt
P67196,2.7.4.27,P67196.txt
A0AIQ8,2.7.4.27,A0AIQ8.txt
Q8GVP6,2.7.4.27,Q8GVP6.txt
Q4L9C4,2.7.4.27,Q4L9C4.txt
Q9MAC9,2.7.4.27,Q9MAC9.txt
Q92AE2,2.7.4.27,Q92AE2.txt
A0AJX1,2.7.4.27,A0AJX1.txt
Q4L6R3,2.7.4.27,Q4L6R3.txt
A5G1D6,2.7.4.27,A5G1D6.txt
B9JXT9,2.7.4.27,B9JXT9.txt
A6TSJ2,2.7.4.27,A6TSJ2.txt
Q5PBC5,2.7.4.27,Q5PBC5.txt
C3LKX5,2.7.4.27,C3LKX5.txt
B7JN21,2.7.4.27,B7JN21.txt
C1ESJ0,2.7.4.27,C1ESJ0.txt
A7GSZ1,2.7.4.27,A7GSZ1.txt
Q6HDM4,2.7.4.27,Q6HDM4.txt
P54470,2.7.4.27,P54470.txt
Q6G5B1,2.7.4.27,Q6G5B1.txt
Q6MNY2,2.7.4.27,Q6MNY2.txt
A4YJT8,2.7.4.27,A4YJT8.txt
Q57AJ1,2.7.4.27,Q57AJ1.txt
P67193,2.7.4.27,P67193.txt
Q8RB44,2.7.4.27,Q8RB44.txt
Q11CM6,2.7.4.27,Q11CM6.txt
B5E9X5,2.7.4.27,B5E9X5.txt
A6M327,2.7.4.27,A6M327.txt
A5I7Y4,2.7.4.27,A5I7Y4.txt
A7GJK7,2.7.4.27,A7GJK7.txt
Q8XI79,2.7.4.27,Q8XI79.txt
Q6A651,2.7.4.27,Q6A651.txt
Q6ANH6,2.7.4.27,Q6ANH6.txt
Q5FFG2,2.7.4.27,Q5FFG2.txt
B9LZ47,2.7.4.27,B9LZ47.txt
Q74G02,2.7.4.27,Q74G02.txt
A4IR12,2.7.4.27,A4IR12.txt
B8CXH4,2.7.4.27,B8CXH4.txt
