name,smile
4-coumaroyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O
4-coumaroylshikimate,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)OC(=O)/C=C/C2=CC=C(C=C2)O
octanoyl-CoA,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
L-octanoylcarnitine,CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
N-caffeoylputrescine ,C1=CC(=C(C=C1/C=C/C(=O)NCCCCN)O)O
ecdysone palmitate ,CCCCCCCCCCCCCCCC(=O)O[C@@H]1C[C@H]2C(=O)C=C3C([C@]2(C[C@@H]1O)C)CC[C@]4([C@]3(CC[C@@H]4[C@H](C)[C@@H](CCC(C)(C)O)O)O)C
alpha-N-phenylacetyl-L-glutamine ,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O
rosmarinate ,C1=CC(=C(C=C1C[C@@H](C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O
1-O-galloyl-beta-D-glucose,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
"1,2,3,6-tetrakis-O-galloyl-beta-D-glucose ",C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O
"1,2,3,4,6-pentakis-O-galloyl-beta-D-glucose",C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O
N-benzoylanthranilate ,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)[O-]
"(E,E)-piperoyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C=C/C4=CC5=C(C=C4)OCO5)O
piperidine,C1CCNCC1
pinosylvin,C1=CC=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O
1-organyl-2-acyl-sn-glycero-3-phosphocholine,C[N+](C)(C)CCOP(=O)(O)OC[C@@H](CO)OC=O
1-alkyl-2-acetyl-sn-glycero-3-phosphocholine,CC(=O)O[C@H](COC)COP(=O)(O)OCC[N+](C)(C)C
7-O-acetylsalutaridinol ,CC(=O)O[C@H]1C=C2[C@H]3CC4=C([C@@]2(CCN3C)C=C1OC)C(=C(C=C4)OC)O
Malonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O
" 2,3',4,6-tetrahydroxybenzophenone",C1=CC(=CC(=C1)O)C(=O)C2=C(C=C(C=C2O)O)O
1-O-trans-Cinnamoyl-beta-D-glucopyranose,C1=CC=C(C=C1)/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
 glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O
4-hydroxycinnamoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O
myristoyl-CoA,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
3-oxopalmitoyl-CoA ,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
phlorisovalerophenone ,CC(C)CC(=O)C1=C(C=C(C=C1O)O)O
isobutyryl-CoA,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
phlorisobutyrophenone ,CC(C)C(=O)C1=C(C=C(C=C1O)O)O
alpha-D-glucosamine 1-phosphate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)N)O)O)O
 N-acetyl-alpha-D-glucosamine 1-phosphate,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO)O)O
 triacylglycerol ,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
N-methylanthraniloyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4NC)O
" 1,3-dihydroxy-N-methylacridone",CN1C2=CC=CC=C2C(=O)C3=C1C=C(C=C3O)O
16-epivellosimine,C/C=C\1/CN2[C@H]3C[C@@H]1[C@@H]([C@@H]2CC4=C3NC5=CC=CC=C45)C=O
" taxa-4(20),11-dien-5alpha-yl acetate",CC1=C2CC[C@@]3(CC[C@@H](C(=C)[C@H]3C[C@@H](C2(C)C)CC1)OC(=O)C)C
10-desacetyltaxuyunnanin C,CC1=C2[C@H](C[C@@]3(CC[C@@H](C(=C)[C@H]3[C@@H]([C@@H](C2(C)C)[C@H](C1)OC(=O)C)OC(=O)C)OC(=O)C)C)O
taxuyunnanin C ,CC1=C2[C@H](C[C@@]3(CC[C@@H](C(=C)[C@H]3[C@@H]([C@@H](C2(C)C)[C@H](C1)OC(=O)C)OC(=O)C)OC(=O)C)C)OC(=O)C
isopenicillin N,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CCC[C@@H](C(=O)O)N)C(=O)O)C
penicillin G,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
 L-2-aminohexanedioate ,C(C[C@@H](C(=O)O)N)CC(=O)O
6-methylsalicylate,CC1=C(C(=CC=C1)[O-])C(=O)O
10-deacetyl-2-debenzoylbaccatin III,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1O)O)O)(CO4)OC(=O)C)O)C)O
 10-deacetylbaccatin III ,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O
10-deacetylbaccatin III,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O
baccatin III ,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)OC(=O)C
N-acetyl-L-aspartate ,CC(=O)N[C@@H](CC(=O)O)C(=O)O
 isoliquiritigenin,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O
4'''-demalonylsalvianin,C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)O)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)/C=C/C6=CC(=C(C=C6)O)O)O)O)O)O
3-oxoadipyl-CoA ,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)O)O
deacetylcephalosporin C,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CCC[C@H](C(=O)O)N)C(=O)O)CO
cephalosporin C ,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CCC[C@H](C(=O)O)N)SC1)C(=O)O
"3alpha,7alpha,12alpha-trihydroxy-5beta-cholanoyl-CoA",C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C
"3alpha,7alpha,12alpha-trihydroxy-24-oxo-5beta-cholestanoyl-CoA ",C[C@H](CCC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C
"3,5-dihydroxybiphenyl",C1=CC=C(C=C1)C2=CC(=CC(=C2)O)O
"L-2,4-diaminobutanoate",C(CN)[C@@H](C(=O)O)N
 (2S)-4-acetamido-2-aminobutanoate ,CC(=O)NCC[C@@H](C(=O)O)N
phosphinothricin,CP(=O)(CCC(C(=O)O)N)O
N-acetylphosphinothricin ,CC(=O)NC(CCP(=O)(C)O)C(=O)O
S-methyl-5'-thioadenosine,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O
16-hydroxypalmitate,C(CCCCCCCC(=O)[O-])CCCCCCCO
16-feruloyloxypalmitate ,COC1=C(C=CC(=C1)/C=C/C(=O)OCCCCCCCCCCCCCCCC(=O)[O-])O
desacetylmycothiol,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)NC(=O)[C@H](CS)N)O)O)O
mycothiol ,CC(=O)N[C@@H](CS)C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O
butanoyl phosphate ,CCCC(=O)OP(=O)(O)O
acetoin,CC(C(=O)C)O
phenylacetylglycine,C1=CC=C(C=C1)CC(=O)NCC(=O)O
acetoacetyl-CoA,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
(3Z)-hex-3-en-1-ol,CC/C=C\CCO
(3Z)-hex-3-en-1-yl acetate ,CC/C=C\CCOC(=O)C
benzyl alcohol,C1=CC=C(C=C1)CO
benzyl benzoate ,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose",C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)N)O
" dTDP-3-acetamido-3,6-dideoxy-alpha-D-galactopyranose ",C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)NC(=O)C)O
imidazole,C1=CN=CN1
N-acetylimidazole ,CC(=O)N1C=CN=C1
triacylglycerol,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
"UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate",CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)C(=O)[O-])O)[NH3+]
"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate ",CC(=O)N[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)C(=O)[O-])OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C
"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine",C[C@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C)O)[NH3+]
"UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose ",C[C@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C)O)NC(=O)C
UDP-N-acetylbacillosamine,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C)O)[NH3+]
" UDP-N,N'-diacetylbacillosamine ",C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C)O)NC(=O)C
fumigaclavine B,C[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)[C@H]2[C@H]1O)C
fumigaclavine A ,C[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)[C@H]2[C@H]1OC(=O)C)C
hexanoyl-CoA,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
"3,5,7-trioxododecanoyl-CoA",CCCCCC(=O)CC(=O)CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
4-hydroxycoumarin,C1=CC=C2C(=C1)C(=CC(=O)O2)O
"dTDP-4-amino-4,6-dideoxy-alpha-D-glucose",C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)N
" dTDP-4-acetamido-4,6-dideoxy-alpha-D-glucose ",C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)NC(=O)C
L-palmitoylcarnitine,CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
"dTDP-4-amino-4,6-dideoxy-alpha-D-galactose",C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)N
" dTDP-4-acetamido-4,6-dideoxy-alpha-D-galactose ",C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)NC(=O)C
bisdemethoxycurcumin,C1=CC(=CC=C1/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O
4-hydroxybenzalacetone,CC(=O)/C=C/C1=CC=C(C=C1)O
1-O-(4-hydroxycinnamoyl)-beta-D-glucose,C1=CC(=CC=C1/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
 beta-D-glucose,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
salvianin ,C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)O)OC(=O)CC(=O)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)/C=C/C6=CC(=C(C=C6)O)O)O)O)O)O
"5,7-dihydroxy-2-methyl-4H-chromen-4-one",CC1=CC(=O)C2=C(C=C(C=C2O1)O)O
feruloylacetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)/C=C/C4=CC(=C(C=C4)O)OC)O
curcumin,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
(4-coumaroyl)acetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)/C=C/C4=CC=C(C=C4)O)O
demethoxycurcumin ,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O
 bisdemethoxycurcumin,C1=CC(=CC=C1/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O
2-acylglycerol,C(C(CO)OC=O)O
diacylglycerol ,CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC/C=C/CCCCCCCC
"2,4,6-trihydroxybenzophenone",C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2O)O)O
propanoyl phosphate ,CCC(=O)OP(=O)(O)O
"2,3-didehydroadipoyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C=CCCC(=O)O)O
" 3-oxo-5,6-didehydrosuberoyl-CoA ",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC(=O)O)O
cinnamyl acetate,CC(=O)OC/C=C/C1=CC=CC=C1
" (2S,5S)-5-carboxymethylproline",C1C[C@H](N[C@@H]1CC(=O)O)C(=O)O
"GDP-4-amino-4,6-dideoxy-alpha-D-mannose",C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)N
" GDP-4-acetamido-4,6-dideoxy-alpha-D-mannose ",C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)NC(=O)C
 S-methyl-5'-thioadenosine,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O
N-isovaleryl-L-homoserine lactone ,CC(C)CC(=O)N[C@H]1CCOC1=O
N-(4-coumaroyl)-L-homoserine lactone ,C1COC(=O)[C@H]1NC(=O)/C=C/C2=CC=C(C=C2)O
" 1,2-diacyl-sn-glycero-3-phosphocholine",CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
(2-aminobenzoyl)acetate,C1=CC=C(C(=C1)C(=O)CC(=O)[O-])N
2-heptyl-4-quinolone,CCCCCCCC1=CC(=O)C2=CC=CC=C2N1
" 1-(2-aminophenyl)decane-1,3-dione",CCCCCCCC(=O)CC(=O)C1=CC=CC=C1N
"1-(2-aminophenyl)decane-1,3-dione",CCCCCCCC(=O)CC(=O)C1=CC=CC=C1N
O-methyl anthranilate ,COC(=O)C1=CC=CC=C1N
L-threonylcarbamoyladenylate,C[C@H]([C@@H](C(=O)O)NC(=O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)O
tetracenomycin F2,CC(=O)C1=C(C=C2CC3=C(C(=CC(=C3)O)O)C(=O)C2=C1O)/C=C(\CC(=O)O)/O
 2-hydroxy-5-methyl-1-naphthoate,CC1=C2C=CC(=C(C2=CC=C1)C(=O)O)[O-]
monacolin J acid,C[C@@H]1C[C@@H]([C@@H]2[C@H]([C@H](C=CC2=C1)C)CC[C@H](C[C@H](CC(=O)O)O)O)O
lovastatin acid,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C
(2S)-methylmalonyl-CoA,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
 10-deoxymethynolide,CC[C@@H]1[C@@H](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)O1)C)O)C)C)C
sphingosine,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O
narbonolide,CC[C@@H]1[C@@H](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O)C)C)C
Kdo2-lipid IVA,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H](OC([C@H](C1OC(=O)C[C@@H](CCCCCCCCCCC)O)O)CO[C@H]2[C@H](C([C@@H](C(O2)CO[C@@]3(C[C@H]([C@H](C(O3)[C@@H](CO)O)O)O[C@@]4(CC([C@H](C(O4)[C@@H](CO)O)O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)OP(=O)(O)O)O
 (9Z)-hexadec-9-enoyl-Kdo2-lipid IVA,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])[O-])CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@@]3(C[C@H]([C@H]([C@H](O3)[C@@H](CO)O)O)O[C@@]4(C[C@H]([C@H]([C@H](O4)[C@@H](CO)O)O)O)C(=O)[O-])C(=O)[O-])OP(=O)([O-])[O-])OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O
"3-hydroxy-2,4-dioxopentyl phosphate ",CC(=O)C(C(=O)COP(=O)([O-])[O-])O
(5S)-5-amino-3-oxohexanoate,C[C@@H](CC(=O)CC(=O)[O-])[NH3+]
L-3-aminobutanoyl-CoA,C[C@@H](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)N
 acetoacetate,CC(=O)CC(=O)[O-]
"N1,N8-bis(sinapoyl)-spermidine ",COC1=CC(=CC(=C1O)OC)/C=C/C(=O)NCCCC[NH2+]CCCNC(=O)/C=C/C2=CC(=C(C(=C2)OC)O)OC
 plasmenylcholine ,CCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C
(9Z)-hexadec-9-enoyl-CoA,CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
hepta-acyl lipid A,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O
lipid IIA,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O
lipid IIB,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O[C@@H]2[C@@H]([C@H]([C@H](CO2)N)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O
lipid IVA,CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O
