index,EC,reaction,smiles,fully_covered
4313,6.2.1.68,(L-glutamyl)adenylate + holo-[L-glutamyl-carrier protein] = AMP +  L-glutamyl-[L-glutamyl-carrier protein] ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OC(=O)[C@H](CCC(=O)[O-])[NH3+])O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4314,6.2.1.69,(L-cysteinyl)adenylate + holo-[L-cysteinyl-carrier protein] = AMP +  L-cysteinyl-[L-cysteinyl-carrier protein] ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OC(=O)[C@H](CS)[NH3+])O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4315,6.2.1.70,(L-threonyl)adenylate + holo-[L-threonyl-carrier protein] = AMP +  L-threonyl-[L-threonyl-carrier protein] ,C[C@H]([C@@H](C(=O)OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)[NH3+])O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4316,6.2.1.71,"(2,3-dihydroxybenzoyl)adenylate + holo-[aryl-carrier protein] = AMP +  2,3-dihydroxybenzoyl-[aryl-carrier protein] ",C1=CC(=C(C(=C1)O)O)C(=O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4317,6.2.1.72,(L-seryl)adenylate + holo-[L-seryl-carrier protein] = AMP +  L-seryl-[L-seryl-carrier protein] ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OC(=O)[C@H](CO)N)O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4318,6.2.1.73,(L-tryptophyl)adenylate + holo-[L-tryptophyl-carrier protein] = AMP +  L-tryptophyl-[L-tryptophyl-carrier protein] , = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4319,6.2.1.74,ATP + 3-amino-5-hydroxybenzoate + a holo-[acyl-carrier protein] =  3-amino-5-hydroxybenzoyl-[acyl-carrier protein] + AMP + diphosphate ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C1=C(C=C(C=C1N)[O-])C(=O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4320,6.2.1.8,ATP + oxalate + CoA = AMP + diphosphate + oxalyl-CoA ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(=O)(C(=O)[O-])[O-] + CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C(=O)O)O,0
4321,6.2.2.1,ATP + sulfide + a [methyl-coenzyme M reductase]-glycine = ADP +  phosphate + a [methyl-coenzyme M reductase]-thioglycine ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + [S-2] = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4322,6.2.2.2,"ATP + a [protein]-(L-amino acyl-L-cysteine) = ADP + phosphate + a  [protein]-(1S,4R)-2-(C-substituted-aminomethyl)-4-acyl-2-thiazoline ",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4323,6.2.2.3,"ATP + a [protein]-(L-amino acyl-L-cysteine) = ADP + phosphate + a  [protein]-(1S,4R)-2-(C-substituted-aminomethyl)-4-acyl-2-thiazoline ",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4324,6.3.1.1,ATP + L-aspartate + NH3 = AMP + diphosphate + L-asparagine ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C([C@@H](C(=O)O)N)C(=O)O + N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + C([C@@H](C(=O)O)N)C(=O)N,0
4325,6.3.1.10,ATP + adenosylcobyric acid + (R)-1-aminopropan-2-ol = ADP + phosphate +  adenosylcobinamide ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)O)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co] + C[C@H](CN)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)O)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co],1
4326,6.3.1.13,1-O-(2-amino-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol +  L-cysteine + ATP =  1-O-[2-(L-cysteinamido)-2-deoxy-alpha-D-glucopyranosyl]-1D-myo-inositol  + AMP + diphosphate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)N)O)O)O + C([C@@H](C(=O)O)N)S + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N = C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)NC(=O)[C@H](CS)N)O)O)O + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4327,6.3.1.15,"ATP + 3-dimethylallyl-4-hydroxybenzoate + 3-amino-4,7-dihydroxycoumarin  = AMP + diphosphate + 8-demethylnovobiocic acid ",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + CC(=CCC1=C(C=CC(=C1)C(=O)O)[O-])C + C1=CC2=C(C=C1O)OC(=O)C(=C2O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + CC(=CCC1=C(C=CC(=C1)C(=O)NC2=C(C3=C(C=C(C=C3)O)OC2=O)O)O)C,0
4328,6.3.1.19,ATP + [prokaryotic ubiquitin-like protein]-L-glutamate +  [protein]-L-lysine = ADP + phosphate + N6-([prokaryotic ubiquitin-like  protein]-gamma-L-glutamyl)-[protein]-L-lysine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4329,6.3.1.2,ATP + L-glutamate + NH3 = ADP + phosphate + L-glutamine ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(CC(=O)O)[C@@H](C(=O)O)N + N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C(CC(=O)N)[C@@H](C(=O)O)N,1
4330,6.3.1.20,lipoyl-AMP + a [lipoyl-carrier protein]-L-lysine = a [lipoyl-carrier  protein]-N6-(lipoyl)lysine + AMP ,C1CSSC1CCCCC(=O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,0
4331,6.3.1.21,ATP + formate + N1-(5-phospho-beta-D-ribosyl)glycinamide = ADP +  phosphate + N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(=O)[O-] + C([C@@H]1[C@H]([C@H]([C@@H](O1)NC(=O)CN)O)O)OP(=O)(O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C([C@@H]1[C@H]([C@H]([C@@H](O1)NC(=O)CNC=O)O)O)OP(=O)(O)O,1
4332,6.3.1.5,ATP + deamido-NAD+ + NH3 = AMP + diphosphate + NAD+,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)O + N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,0
4333,6.3.1.8,glutathione + spermidine + ATP = glutathionylspermidine + ADP +  phosphate,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N + C(CCNCCCN)CN + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N = C(CCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N)CN + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],1
4334,6.3.1.9,"glutathione + glutathionylspermidine + ATP =  N1,N8-bis(glutathionyl)spermidine + ADP + phosphate",C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N + C(CCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N)CN + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N = C(CCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N)CNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],1
4335,6.3.2.1,ATP + (R)-pantoate + beta-alanine = AMP + diphosphate +  (R)-pantothenate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + CC(C)(CO)[C@H](C(=O)[O-])O + C(CN)C(=O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O,0
4336,6.3.2.10,ATP + UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine +  D-alanyl-D-alanine = ADP + phosphate +  UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D  alanine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)O)C(=O)O)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C + C[C@H](C(=O)N[C@H](C)C(=O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4337,6.3.2.11,ATP + L-histidine + beta-alanine = ADP + phosphate + carnosine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C1=C(NC=N1)C[C@@H](C(=O)O)N + C(CN)C(=O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN,1
4338,6.3.2.12,"ATP + 7,8-dihydropteroate + L-glutamate = ADP + phosphate +  7,8-dihydropteroylglutamate ",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)O + C(CC(=O)O)[C@@H](C(=O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1
4339,6.3.2.13,"ATP + UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate +  meso-2,6-diaminoheptanedioate = ADP + phosphate +  UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2  6-diaminoheptanedioate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C[C@@H](C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C + C(C[C@H](C(=O)O)N)C[C@@H](C(=O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4340,6.3.2.14,"6 ATP + 3 2,3-dihydroxybenzoate + 3 L-serine = enterobactin + 6 AMP + 6  diphosphate",6 C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + 3 C1=CC(=C(C(=C1)O)[O-])C(=O)O + 3 C([C@@H](C(=O)O)N)O = C1[C@@H](C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O + 6 C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + 6 ,0
4341,6.3.2.17,ATP + tetrahydropteroyl-[gamma-Glu]n + L-glutamate = ADP + phosphate +  tetrahydropteroyl-[gamma-Glu]n+1,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(CC(=O)O)[C@@H](C(=O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4342,6.3.2.2,ATP + L-glutamate + L-cysteine = ADP + phosphate +  gamma-L-glutamyl-L-cysteine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(CC(=O)O)[C@@H](C(=O)O)N + C([C@@H](C(=O)O)N)S = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N,1
4343,6.3.2.23,ATP + gamma-L-glutamyl-L-cysteine + beta-alanine = ADP + phosphate +  gamma-L-glutamyl-L-cysteinyl-beta-alanine ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N + C(CN)C(=O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C(CC(=O)N[C@@H](CS)C(=O)NCCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],1
4344,6.3.2.25,ATP + detyrosinated alpha-tubulin + L-tyrosine = alpha-tubulin + ADP +  phosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C1=CC(=CC=C1C[C@@H](C(=O)O)N)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4345,6.3.2.26,3 ATP + L-2-aminohexanedioate + L-cysteine + L-valine + H2O = 3 AMP + 3  diphosphate + N-[L-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine ,3 C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(C[C@@H](C(=O)O)N)CC(=O)O + C([C@@H](C(=O)O)N)S + CC(C)[C@@H](C(=O)O)N + O = 3 C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + 3 CC(C)[C@H](C(=O)O)NC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N,0
4346,6.3.2.3,ATP + gamma-L-glutamyl-L-cysteine + glycine = ADP + phosphate +  glutathione,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N + C(C(=O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,1
4347,6.3.2.30,ATP + [L-Asp(4-L-Arg)]n-L-Asp + L-Arg = ADP + phosphate +  [L-Asp(4-L-Arg)]n+1,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(C[C@@H](C(=O)O)NC(=O)CC(C(=O)NC(CC(=O)O)C(=O)O)N)CN=C(N)N + C(C[C@@H](C(=O)O)N)CN=C(N)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C(C[C@@H](C(=O)O)NC(=O)CC(C(=O)NC(CC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(=O)O)N)CN=C(N)N,1
4348,6.3.2.34,GTP + coenzyme F420-1 + L-glutamate = GDP + phosphate + coenzyme  gamma-F420-2 ,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N + C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)OP(=O)(O)OC[C@H]([C@H]([C@H](CN1C2=CC(=O)C=CC2=CC3=C1NC(=O)NC3=O)O)O)O + C(CC(=O)O)[C@@H](C(=O)O)N = C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N + [O-]P(=O)([O-])[O-],0
4349,6.3.2.35,D-alanine + D-serine + ATP = D-alanyl-D-serine + ADP + phosphate ,C[C@H](C(=O)O)N + C([C@H](C(=O)O)N)O + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N = C[C@H](C(=O)N[C@H](CO)C(=O)O)N + C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],1
4350,6.3.2.36,ATP + (R)-4-phosphopantoate + beta-alanine = AMP + diphosphate +  (R)-4'-phosphopantothenate ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + CC(C)(COP(=O)([O-])[O-])[C@H](C(=O)[O-])O + C(CN)C(=O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + CC(C)(COP(=O)(O)O)[C@H](C(=O)NCCC(=O)O)O,0
4351,6.3.2.4,ATP + 2 D-alanine = ADP + phosphate + D-alanyl-D-alanine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + 2 C[C@H](C(=O)O)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] + C[C@H](C(=O)N[C@H](C)C(=O)O)N,1
4352,6.3.2.43,"ATP + an [amino group carrier protein]-C-terminal-L-glutamate +  L-2-aminoadipate = ADP + phosphate + an [amino group carrier  protein]-C-terminal-N-(1,4-dicarboxybutyl)-L-glutamine",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(C[C@@H](C(=O)O)N)CC(=O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
4353,6.3.2.46,"ATP + fumarate + L-2,3-diaminopropanoate = AMP + diphosphate +  N3-fumaroyl-L-2,3-diaminopropanoate ",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(=C/C(=O)[O-])\C(=O)[O-] + C([C@@H](C(=O)O)N)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + C([C@@H](C(=O)O)N)NC(=O)/C=C/C(=O)O,0
4355,6.3.2.48,ATP + L-arginine + an L-amino acid = ADP + phosphate + an  L-arginyl-L-amino acid,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C(C[C@@H](C(=O)O)N)CN=C(N)N = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-],0
