protein,EC
E0X988,3.2.1.133
A3DM60,3.2.1.133
I6RE37,3.2.1.133
A7LI67,3.2.1.135
P38940,3.2.1.135
A0A1Y6AAA3,3.2.1.135
Q46961,3.2.1.136
A1XM14,3.2.1.136
Q45070,3.2.1.136
H6WCZ0,3.2.1.136
A3DJS9,3.2.1.136
P96105,3.2.1.139
Q09LY5,3.2.1.139
A3LY17,3.2.1.139
B5H8Y8,3.2.1.139
A7M022,3.2.1.139
A0A0A0V7L5,3.2.1.139
Q21JW4,3.2.1.139
C6D678,3.2.1.139
Q8X211,3.2.1.139
A0A168KIJ9,3.2.1.139
Q42839,3.2.1.14
Q9AXR9,3.2.1.14
Q9XEN6,3.2.1.14
Q6T484,3.2.1.14
Q8W428,3.2.1.14
Q41539,3.2.1.14
Q06HA3,3.2.1.14
P85084,3.2.1.14
B3XZQ2,3.2.1.14
Q700B8,3.2.1.14
Q93LF1,3.2.1.14
B1VBB0,3.2.1.14
Q9CE95,3.2.1.14
Q92223,3.2.1.14
Q9SQF7,3.2.1.14
B0LS89,3.2.1.14
B1B6T0,3.2.1.14
B5L6N2,3.2.1.14
P86181,3.2.1.14
Q9FRV1,3.2.1.14
Q8W427,3.2.1.14
A6YJX1,3.2.1.14
B3GGC7,3.2.1.14
B7UB89,3.2.1.14
Q2I0I7,3.2.1.14
D3GG13,3.2.1.14
Q4W6L6,3.2.1.14
Q546P8,3.2.1.14
Q8ITU3,3.2.1.14
B3VFX0,3.2.1.14
C1K2M3,3.2.1.14
Q76EB5,3.2.1.14
C0JR29,3.2.1.14
Q1EM71,3.2.1.14
B5L0W0,3.2.1.14
Q8VQN1,3.2.1.14
A9LI60,3.2.1.14
Q43576,3.2.1.14
Q0WT03,3.2.1.14
D3YGV3,3.2.1.14
P23951,3.2.1.14
B3A042,3.2.1.14
D8V3F2,3.2.1.14
P29029,3.2.1.14
P24626,3.2.1.14
P29030,3.2.1.14
Q8U1H4,3.2.1.14
E5FGC5,3.2.1.14
F8WSQ0,3.2.1.14
F8WSQ1,3.2.1.14
F8WSQ2,3.2.1.14
F8WSQ3,3.2.1.14
F8WSQ4,3.2.1.14
B7XCV4,3.2.1.14
P29022,3.2.1.14
Q852P9,3.2.1.14
A5A699,3.2.1.14
K7ZLW6,3.2.1.14
Q7XAU6,3.2.1.14
H9CWQ0,3.2.1.14
Q2V6H4,3.2.1.14
Q54276,3.2.1.14
A0A286JZ72,3.2.1.14
Q06AK1,3.2.1.14
Q93AD3,3.2.1.14
A0A0F6NWE3,3.2.1.14
A0A221ZS22,3.2.1.14
A0A286LWZ1,3.2.1.14
U5LUV7,3.2.1.14
A0A140GE99,3.2.1.14
Q0Z942,3.2.1.14
U5LKV8,3.2.1.14
A0A146FAZ1,3.2.1.14
A0A146FAY1,3.2.1.14
Q47SE9,3.2.1.14
A0A172Q4D8,3.2.1.14
Q8TGW8,3.2.1.14
B3TLD6,3.2.1.140
A0A024QYS6,3.2.1.140
E1ANS4,3.2.1.141
Q9RX51,3.2.1.141
Q55088,3.2.1.141
Q53641,3.2.1.141
Q973H5,3.2.1.141
Q973H4,3.2.1.141
O48541,3.2.1.142
Q9S7S8,3.2.1.142
Q9FYY0,3.2.1.142
I3WU34,3.2.1.142
Q86W56,3.2.1.143
D1AC29,3.2.1.143
I6L8L8,3.2.1.143
O88622,3.2.1.143
Q0PW90,3.2.1.143
A0A0D2XPQ9,3.2.1.143
Q9RZM4,3.2.1.143
Q9SKB3,3.2.1.143
A0A0M3N009,3.2.1.144
A3DD67,3.2.1.145
A0A061M1M5,3.2.1.145
B6F260,3.2.1.145
I0B0S9,3.2.1.145
I0B0T0,3.2.1.145
E4VCC5,3.2.1.145
A0A401ETL2,3.2.1.145
A0A0K2SQZ9,3.2.1.146
A0A0K2SQX3,3.2.1.146
A0A0K2SRV3,3.2.1.146
A0A0K2SQX4,3.2.1.146
A0A1Q2U3E4,3.2.1.146
Q9STD7,3.2.1.147
P37702,3.2.1.147
Q9C5C2,3.2.1.147
C9WCQ1,3.2.1.147
C9WCQ0,3.2.1.147
P29736,3.2.1.147
Q95X01,3.2.1.147
I1TIJ2,3.2.1.147
A0A059UAD7,3.2.1.147
A0A343IQS8,3.2.1.147
Q1W0X8,3.2.1.147
O64883,3.2.1.147
V9PVN6,3.2.1.147
Q8GRX1,3.2.1.147
Q3ECS3,3.2.1.147
Q9ZP01,3.2.1.147
Q42629,3.2.1.147
Q4AE75,3.2.1.147
A8YPP3,3.2.1.15
Q5C997,3.2.1.15
C5GZ69,3.2.1.15
C5GZ70,3.2.1.15
A9PL23,3.2.1.15
C5GZ71,3.2.1.15
C5GZ72,3.2.1.15
C5GZ73,3.2.1.15
C5GZ74,3.2.1.15
C5GZ75,3.2.1.15
C5GZ76,3.2.1.15
C5GZ77,3.2.1.15
B9JUR9,3.2.1.15
P26213,3.2.1.15
P26214,3.2.1.15
Q07181,3.2.1.15
A8YPP2,3.2.1.15
Q6TA03,3.2.1.15
A4K7S2,3.2.1.15
Q96549,3.2.1.15
G0XZD8,3.2.1.15
P47180,3.2.1.15
F5B9B9,3.2.1.15
Q9P4W2,3.2.1.15
Q12708,3.2.1.15
S5MK25,3.2.1.15
O59925,3.2.1.15
P19805,3.2.1.15
E2LXX6,3.2.1.15
Q5W9U0,3.2.1.15
A0A1B1MQM8,3.2.1.15
A0A0B4UL66,3.2.1.15
A0A2R4K332,3.2.1.15
P79074,3.2.1.15
A0A221LFZ6,3.2.1.15
Q8J0D2,3.2.1.150
Q9FZ05,3.2.1.151
Q6RHY0,3.2.1.151
Q9FR51,3.2.1.151
Q6RHY1,3.2.1.151
Q6RHX9,3.2.1.151
Q6RHX8,3.2.1.151
Q9SLN9,3.2.1.151
Q6RHX7,3.2.1.151
Q9SDX0,3.2.1.151
B2KL33,3.2.1.151
B7SCZ6,3.2.1.151
B7SCZ7,3.2.1.151
B2KL34,3.2.1.151
Q7Y252,3.2.1.151
D7URZ1,3.2.1.151
Q1PCS6,3.2.1.151
D7US89,3.2.1.151
D7URZ0,3.2.1.151
D2K7Z0,3.2.1.151
Q9SJL9,3.2.1.151
Q82M04,3.2.1.151
Q82K30,3.2.1.151
Q05929,3.2.1.151
H8F9Y0,3.2.1.151
P93046,3.2.1.151
Q38911,3.2.1.151
G5DAC8,3.2.1.151
G5DAC9,3.2.1.151
A0A067XSJ2,3.2.1.151
A0A067XRK9,3.2.1.151
A0A067XR63,3.2.1.151
A0A0A7RRF2,3.2.1.151
G2QHR7,3.2.1.151
A0A1R0ZNW0,3.2.1.151
B3PKK9,3.2.1.151
Q4WB93,3.2.1.151
A0A1R0YRH0,3.2.1.151
Q5H7P5,3.2.1.152
A9JIF3,3.2.1.153
D2IGW7,3.2.1.153
Q9FNS9,3.2.1.153
V9LTH3,3.2.1.153
Q84PN8,3.2.1.153
Q108T5,3.2.1.153
Q93X59,3.2.1.153
E9RGV6,3.2.1.154
E3PQS3,3.2.1.154
Q70XE6,3.2.1.154
Q2UXF7,3.2.1.154
D0PQE8,3.2.1.154
A1A048,3.2.1.156
Q9KB30,3.2.1.156
A0A0S2UQQ5,3.2.1.156
E3W9G3,3.2.1.157
Q9F5I8,3.2.1.157
R9UQG9,3.2.1.157
D9UAT1,3.2.1.157
A0A1W5QBK3,3.2.1.157
A0A1B1Y261,3.2.1.157
Q9F284,3.2.1.157
A1IGV8,3.2.1.158
A0A1S5VH75,3.2.1.158
A3RF67,3.2.1.161
Q05JY7,3.2.1.162
Q7S2S4,3.2.1.164
A0A1L2S4I5,3.2.1.164
C3U4R9,3.2.1.165
W8E1X9,3.2.1.165
Q6LUT2,3.2.1.165
Q9Y251,3.2.1.166
Q333X5,3.2.1.166
Q6YGZ1,3.2.1.166
D2DMF3,3.2.1.167
I0GZ55,3.2.1.168
A0A286JZ59,3.2.1.168
Q0TR53,3.2.1.169
Q89ZI2,3.2.1.169
P06865,3.2.1.169
Q9EQQ9,3.2.1.169
Q8SD18,3.2.1.17
P00698,3.2.1.17
Q7QHB9,3.2.1.17
Q7QF28,3.2.1.17
P00718,3.2.1.17
A9LN31,3.2.1.17
A9LN32,3.2.1.17
B3GQR5,3.2.1.17
Q8IT75,3.2.1.17
P61626,3.2.1.17
Q19R28,3.2.1.17
Q859R8,3.2.1.17
Q86SG7,3.2.1.17
A6PZ97,3.2.1.17
P00720,3.2.1.17
Q7LZQ1,3.2.1.17
Q06283,3.2.1.17
Q17005,3.2.1.17
P80189,3.2.1.17
P80190,3.2.1.17
P86383,3.2.1.17
P84496,3.2.1.17
Q7LZQ2,3.2.1.17
B5XA65,3.2.1.17
U5KC58,3.2.1.17
A0A075X1K1,3.2.1.17
B3VHW3,3.2.1.17
R4UMR3,3.2.1.17
G8CYM6,3.2.1.17
I6ZIX7,3.2.1.17
D9IEF7,3.2.1.17
P00705,3.2.1.17
Q5SJN0,3.2.1.170
B6E8Y7,3.2.1.171
P87160,3.2.1.171
P87161,3.2.1.171
Q97M41,3.2.1.172
A0A110AZ24,3.2.1.174
Q6E5B3,3.2.1.176
Q6E5B2,3.2.1.176
Q6E5B1,3.2.1.176
Q8J0K6,3.2.1.176
A7WNT9,3.2.1.176
A7WNU2,3.2.1.176
A7WNU1,3.2.1.176
A7WNU0,3.2.1.176
P62694,3.2.1.176
P07987,3.2.1.176
Q9L3J2,3.2.1.176
Q68HC2,3.2.1.176
Q7LIJ0,3.2.1.176
G0RVK1,3.2.1.176
A3DCH2,3.2.1.176
I1SB08,3.2.1.176
D4HRL0,3.2.1.176
Q9P8P3,3.2.1.176
Q55FE6,3.2.1.176
F0ZJZ1,3.2.1.176
Q8TFL9,3.2.1.176
A0A088T0J9,3.2.1.176
P15828,3.2.1.176
O65986,3.2.1.176
Q47NH7,3.2.1.176
G2QXZ9,3.2.1.176
P50900,3.2.1.176
P13860,3.2.1.176
A3F8V2,3.2.1.176
G2Q665,3.2.1.176
S7ZRD6,3.2.1.176
F1CYZ0,3.2.1.176
Q9ZP04,3.2.1.177
B3PBD9,3.2.1.177
A0A169PW02,3.2.1.177
D7GXG0,3.2.1.178
D7GXF9,3.2.1.178
B5CY92,3.2.1.178
B5CY96,3.2.1.178
Q97M41,3.2.1.179
A0A0E1EQ72,3.2.1.179
O35657,3.2.1.18
Q9IGQ6,3.2.1.18
P10481,3.2.1.18
C6JSW6,3.2.1.18
A7L4X3,3.2.1.18
Q914X2,3.2.1.18
A7UC53,3.2.1.18
A7UC55,3.2.1.18
A7UC57,3.2.1.18
A7UC69,3.2.1.18
A7UC61,3.2.1.18
A7UC62,3.2.1.18
A7UC63,3.2.1.18
A7UC70,3.2.1.18
A7UC64,3.2.1.18
A7UC67,3.2.1.18
Q83758,3.2.1.18
Q9W8Z8,3.2.1.18
A2THD4,3.2.1.18
Q7YZT3,3.2.1.18
Q7TG96,3.2.1.18
Q02834,3.2.1.18
O44049,3.2.1.18
P0C6E9,3.2.1.18
Q59310,3.2.1.18
P62575,3.2.1.18
P06820,3.2.1.18
Q07599,3.2.1.18
P27907,3.2.1.18
O97859,3.2.1.18
Q9Q2W5,3.2.1.18
Q6DPL2,3.2.1.18
L0N7M7,3.2.1.18
A0A024FSF5,3.2.1.18
I3JCG9,3.2.1.18
A0A024FS29,3.2.1.18
C3W5S3,3.2.1.18
A9YLL2,3.2.1.18
Q73QH2,3.2.1.18
Q4WQS0,3.2.1.18
Q8AAK9,3.2.1.18
R4JGE3,3.2.1.18
R4RZI6,3.2.1.18
M1VAT9,3.2.1.18
Q6DPL4,3.2.1.18
A5Z227,3.2.1.18
C7FH46,3.2.1.18
C3W6G3,3.2.1.18
Q5L868,3.2.1.18
Q8E372,3.2.1.180
Q8DR77,3.2.1.180
Q9A0T3,3.2.1.180
C6XY24,3.2.1.180
C6Y0D8,3.2.1.180
C6Y1N7,3.2.1.180
F7J1C8,3.2.1.181
P49235,3.2.1.182
A0A3G1VCB6,3.2.1.182
A0A3G1VCB1,3.2.1.182
A0A3G1VCA8,3.2.1.182
A0A3G1VCA9,3.2.1.182
Q9Y223,3.2.1.183
Q91WG8,3.2.1.183
P27828,3.2.1.183
E8MGH8,3.2.1.185
Q3BS08,3.2.1.185
Q42707,3.2.1.186
P0DKH4,3.2.1.186
Q3BS03,3.2.1.187
D2KAT1,3.2.1.191
L0EKQ7,3.2.1.191
A5IL43,3.2.1.192
H5U8W4,3.2.1.192
F7YVT1,3.2.1.192
A0A142G555,3.2.1.192
M5AXT3,3.2.1.193
H5U8W4,3.2.1.194
A0A142G555,3.2.1.194
L0EKQ7,3.2.1.194
F7YTI3,3.2.1.195
P15067,3.2.1.196
C6W7B1,3.2.1.197
Q8A186,3.2.1.197
A7M0J4,3.2.1.197
D6D1V7,3.2.1.198
Q8A109,3.2.1.198
P32138,3.2.1.199
P10537,3.2.1.2
D0VBH4,3.2.1.2
P06547,3.2.1.2
P10538,3.2.1.2
P36924,3.2.1.2
P16098,3.2.1.2
Q8U2G5,3.2.1.2
I3ZTN9,3.2.1.2
A0A0U4KTC9,3.2.1.2
Q33E90,3.2.1.20
P10253,3.2.1.20
Q5SL12,3.2.1.20
Q745T6,3.2.1.20
P21517,3.2.1.20
Q2V621,3.2.1.20
A2QJF7,3.2.1.20
B6V6H0,3.2.1.20
Q9AI65,3.2.1.20
E1CJT1,3.2.1.20
Q8RDL1,3.2.1.20
Q9C0Y4,3.2.1.20
O43451,3.2.1.20
P56526,3.2.1.20
Q43763,3.2.1.20
D0KQM8,3.2.1.20
F9VPH0,3.2.1.20
Q4J9M3,3.2.1.20
Q5K3Q3,3.2.1.20
Q2PCE3,3.2.1.20
Q2PCE2,3.2.1.20
J9SJ08,3.2.1.20
Q9HLD0,3.2.1.20
A4WMH3,3.2.1.20
Q9R5L9,3.2.1.20
A0PCH8,3.2.1.20
A0A1S6JYL1,3.2.1.20
P38158,3.2.1.20
Q9Z3R8,3.2.1.20
Q54276,3.2.1.200
R9WYJ0,3.2.1.200
Q7PC53,3.2.1.200
Q9UWR7,3.2.1.200
Q8KWS2,3.2.1.200
O81862,3.2.1.200
A0A0G2QUN1,3.2.1.200
Q47RL1,3.2.1.200
Q9UWR7,3.2.1.201
O83008,3.2.1.201
A0A161KIT4,3.2.1.201
P96156,3.2.1.202
Q9AJS0,3.2.1.203
Q96UI5,3.2.1.203
D2PPM7,3.2.1.204
D2PPM8,3.2.1.205
Q8GVD0,3.2.1.206
A0A2H4ER88,3.2.1.206
Q59976,3.2.1.206
Q2V621,3.2.1.207
Q8BHN3,3.2.1.207
J9SJ08,3.2.1.207
L8B8U1,3.2.1.207
L8B8V1,3.2.1.207
L8B6C5,3.2.1.207
Q9US55,3.2.1.207
Q5A4X3,3.2.1.207
H9TU28,3.2.1.207
O24375,3.2.1.207
Q94502,3.2.1.207
Q9USH8,3.2.1.207
G0S9M2,3.2.1.207
Q5NBP9,3.2.1.207
K5BDL0,3.2.1.208
Q72K04,3.2.1.208
P74259,3.2.1.208
D8QTR2,3.2.1.208
P45700,3.2.1.209
P39098,3.2.1.209
P32906,3.2.1.209
Q8J0Q0,3.2.1.209
Q93Y37,3.2.1.209
Q2HXL6,3.2.1.209
P49235,3.2.1.21
Q9H227,3.2.1.21
O61594,3.2.1.21
Q9SLA0,3.2.1.21
Q45FX7,3.2.1.21
A1EH92,3.2.1.21
B6ZKM3,3.2.1.21
Q2UUD6,3.2.1.21
Q2UIR4,3.2.1.21
Q2UL94,3.2.1.21
P48825,3.2.1.21
P07337,3.2.1.21
C9E9M9,3.2.1.21
A5A4M8,3.2.1.21
Q3HXC2,3.2.1.21
Q9HIL6,3.2.1.21
A4XIG7,3.2.1.21
Q8L7J2,3.2.1.21
P10482,3.2.1.21
D5KX75,3.2.1.21
Q0GC07,3.2.1.21
Q0GA07,3.2.1.21
D3VYD8,3.2.1.21
Q9C3Z9,3.2.1.21
P22073,3.2.1.21
A9UIG0,3.2.1.21
Q9C525,3.2.1.21
Q51723,3.2.1.21
Q9C8Y9,3.2.1.21
Q9SR37,3.2.1.21
Q97UH8,3.2.1.21
E7FHY4,3.2.1.21
Q9YGB8,3.2.1.21
A1S0B1,3.2.1.21
I6TNE2,3.2.1.21
A5IL97,3.2.1.21
G1C1T5,3.2.1.21
Q8GEB4,3.2.1.21
Q9RA61,3.2.1.21
E5RWQ2,3.2.1.21
Q9YGA8,3.2.1.21
A0A191KCR1,3.2.1.21
A0A191KCR2,3.2.1.21
A0A191KCR0,3.2.1.21
A0A0B4RUW2,3.2.1.21
A0A076JRL8,3.2.1.21
Q0ZUL0,3.2.1.21
G2QDN2,3.2.1.21
A0A1E1FFN6,3.2.1.21
A8NIX3,3.2.1.21
A0A023MIF8,3.2.1.21
D2C716,3.2.1.21
H0HC94,3.2.1.21
Q7S3R5,3.2.1.21
B9K7M5,3.2.1.21
A0A075EKG1,3.2.1.21
B8CYA8,3.2.1.21
S5U834,3.2.1.21
A0A2I2LGB3,3.2.1.21
P26208,3.2.1.21
A5IL43,3.2.1.21
O93785,3.2.1.21
A0A3G1VCB6,3.2.1.21
A0A3G1VCB1,3.2.1.21
A0A3G1VCA8,3.2.1.21
A0A3G1VCA9,3.2.1.21
Q92AS9,3.2.1.21
A0A401ETL2,3.2.1.213
A6LGF6,3.2.1.214
Q97U94,3.2.1.22
Q7XIV4,3.2.1.22
Q9KAQ9,3.2.1.22
C6FJG8,3.2.1.22
Q1KTD9,3.2.1.22
Q19AX0,3.2.1.22
Q02402,3.2.1.22
C7SEV1,3.2.1.22
Q7WWP9,3.2.1.22
P04824,3.2.1.22
Q5DUH7,3.2.1.22
Q9FXT4,3.2.1.22
P06280,3.2.1.22
O33835,3.2.1.22
Q6IYF5,3.2.1.22
Q2XQ11,3.2.1.22
Q8A6L0,3.2.1.22
Q92456,3.2.1.22
M4GRS1,3.2.1.22
Q9ALJ4,3.2.1.22
Q9HG00,3.2.1.22
G2RGW4,3.2.1.22
H8Y263,3.2.1.22
Q19R72,3.2.1.23
Q19R71,3.2.1.23
Q8DRL4,3.2.1.23
O19015,3.2.1.23
Q9MAJ7,3.2.1.23
Q9LFA6,3.2.1.23
P83252,3.2.1.23
Q70SY0,3.2.1.23
P00723,3.2.1.23
C7ASJ5,3.2.1.23
C7SLY9,3.2.1.23
Q1G9Z4,3.2.1.23
B6HYI9,3.2.1.23
D9IU58,3.2.1.23
D9IU57,3.2.1.23
P00722,3.2.1.23
P29853,3.2.1.23
Q6RGS1,3.2.1.23
E7FHC0,3.2.1.23
F4JUE3,3.2.1.23
E5RWQ2,3.2.1.23
A0A1E1FFN6,3.2.1.23
A0A023MIF8,3.2.1.23
A0A161AXN3,3.2.1.23
Q09HN2,3.2.1.23
A0A158VV53,3.2.1.23
A0A158VVY1,3.2.1.23
A0A158W0A4,3.2.1.23
A4XI97,3.2.1.23
Q6L2X5,3.2.1.24
O00754,3.2.1.24
Q9NTJ4,3.2.1.24
Q99YP5,3.2.1.24
Q29451,3.2.1.24
O09159,3.2.1.24
Q97UK5,3.2.1.24
P96937,3.2.1.24
A7LFP5,3.2.1.25
Q5YEX6,3.2.1.25
Q8AAK6,3.2.1.25
B5A496,3.2.1.25
Q95327,3.2.1.25
O58237,3.2.1.25
Q9YGB8,3.2.1.25
Q9X1V9,3.2.1.25
Q0ZR36,3.2.1.26
Q2PCS4,3.2.1.26
O81083,3.2.1.26
Q01IS7,3.2.1.26
Q01IS8,3.2.1.26
B8YJM2,3.2.1.26
P29000,3.2.1.26
A2X5P7,3.2.1.26
P28999,3.2.1.26
Q8W413,3.2.1.26
Q684K1,3.2.1.26
C4PBL7,3.2.1.26
Q43866,3.2.1.26
C7DY48,3.2.1.26
C0LIF8,3.2.1.26
A2TLS9,3.2.1.26
P49175,3.2.1.26
Q43799,3.2.1.26
Q8L897,3.2.1.26
O82119,3.2.1.26
P24133,3.2.1.26
Q9ZTX2,3.2.1.26
P93199,3.2.1.26
Q752P4,3.2.1.26
I0CL56,3.2.1.26
J9TNQ9,3.2.1.26
I0CL57,3.2.1.26
B2MV46,3.2.1.26
F1CGX0,3.2.1.26
I1ZBQ9,3.2.1.26
I1ZBQ8,3.2.1.26
Q8L4N2,3.2.1.26
P00724,3.2.1.26
Q4QB75,3.2.1.26
B2DD57,3.2.1.26
Q8YWS9,3.2.1.26
Q9SBI2,3.2.1.26
A0A089N0W4,3.2.1.26
A4HCW0,3.2.1.26
K4P7S0,3.2.1.26
K4P5F3,3.2.1.26
Q65DN5,3.2.1.26
A4QMP6,3.2.1.28
A8J4S9,3.2.1.28
A1XBT9,3.2.1.28
A7XZC0,3.2.1.28
Q0ZIF5,3.2.1.28
B5ATV4,3.2.1.28
B6ZIV1,3.2.1.28
C0LZJ6,3.2.1.28
C0LZJ7,3.2.1.28
A1YQE2,3.2.1.28
P32358,3.2.1.28
Q3MV18,3.2.1.28
P13482,3.2.1.28
O42783,3.2.1.28
Q9HDE9,3.2.1.28
Q3BXX2,3.2.1.28
A4WBE4,3.2.1.28
Q9W2M2,3.2.1.28
D4I261,3.2.1.28
O43280,3.2.1.28
D2KWM9,3.2.1.28
Q9XGH9,3.2.1.28
A6MIZ4,3.2.1.28
Q9GYK9,3.2.1.28
B0DA99,3.2.1.28
F8MBS5,3.2.1.28
O42777,3.2.1.28
Q6Q5X7,3.2.1.28
Q9XEY7,3.2.1.28
P52494,3.2.1.28
Q9SU50,3.2.1.28
B0CV22,3.2.1.28
A9XE63,3.2.1.28
B0M0J3,3.2.1.28
O70282,3.2.1.28
Q9JLT2,3.2.1.28
J7EJ73,3.2.1.28
D2KHI9,3.2.1.28
D2KHJ0,3.2.1.28
P32359,3.2.1.28
P48016,3.2.1.28
A0A2E0NWL6,3.2.1.28
A0A156C5X3,3.2.1.28
A0A0F6PAZ3,3.2.1.28
A0A2S1WCH9,3.2.1.28
A0A0F6PB63,3.2.1.28
A0A2Z5U3T3,3.2.1.28
Q63MI6,3.2.1.28
P07683,3.2.1.3
P36914,3.2.1.3
P69327,3.2.1.3
E2GDF4,3.2.1.3
O43451,3.2.1.3
Q12537,3.2.1.3
O85672,3.2.1.3
D3ZTX4,3.2.1.3
Q9A613,3.2.1.3
Q8R917,3.2.1.3
A0A1L5IUR2,3.2.1.3
G2QPS0,3.2.1.3
A0A024SN40,3.2.1.3
A0A1S6XZP1,3.2.1.3
A0A0H3WKG6,3.2.1.3
S7ZIW0,3.2.1.3
Q03045,3.2.1.3
A0A166HLT6,3.2.1.3
A0A1D8DGR2,3.2.1.3
H1AAU7,3.2.1.3
P05804,3.2.1.31
Q9AFA2,3.2.1.31
Q7SFB0,3.2.1.31
B0FN51,3.2.1.31
Q2PBR7,3.2.1.31
A7XS03,3.2.1.31
Q97UI1,3.2.1.31
P08236,3.2.1.31
Q8XP19,3.2.1.31
A0A0H1IHR6,3.2.1.31
D5MP61,3.2.1.32
Q9LCB9,3.2.1.32
K4IH51,3.2.1.32
B9K760,3.2.1.32
A0A1S1YTI6,3.2.1.32
A0A0A1C3U6,3.2.1.32
P95868,3.2.1.33
A8BQB4,3.2.1.33
P35573,3.2.1.33
Q7LX99,3.2.1.33
Q8VEI3,3.2.1.35
Q08169,3.2.1.35
P86100,3.2.1.35
Q9Z2Q3,3.2.1.35
Q76HN1,3.2.1.35
Q76HM9,3.2.1.35
O35632,3.2.1.35
Q2M3T9,3.2.1.35
E5RWZ0,3.2.1.35
E7FI87,3.2.1.35
W0HFN9,3.2.1.35
R4J7Z9,3.2.1.35
P85841,3.2.1.35
B3EWP2,3.2.1.35
A0A2H4Z8F4,3.2.1.35
Q2YDK3,3.2.1.35
Q99ZZ7,3.2.1.36
Q54699,3.2.1.36
Q2URT3,3.2.1.37
A2ICH1,3.2.1.37
C3W4Y2,3.2.1.37
D4AHT5,3.2.1.37
E7DXB6,3.2.1.37
D3VYD8,3.2.1.37
G3BJX3,3.2.1.37
G3BJX4,3.2.1.37
Q92458,3.2.1.37
Q4AEG8,3.2.1.37
Q97UI4,3.2.1.37
B1P195,3.2.1.37
V5J3M5,3.2.1.37
P94489,3.2.1.37
A0A023J5W7,3.2.1.37
A0A0A0R2Z1,3.2.1.37
K7T9D9,3.2.1.37
W8QRE4,3.2.1.37
A0A024A6V9,3.2.1.37
S7ZRR2,3.2.1.37
F1APW0,3.2.1.37
A0A399G7U0,3.2.1.37
A0A2U8LMQ1,3.2.1.37
A0A2U9Q8M3,3.2.1.37
W0BU85,3.2.1.37
A0A0H3W535,3.2.1.37
Q9YGB8,3.2.1.38
A0A1E1FFN6,3.2.1.38
A0A023MIF8,3.2.1.38
Q1ERG2,3.2.1.39
Q1ERG1,3.2.1.39
Q1ERG0,3.2.1.39
Q1ERF9,3.2.1.39
Q1ERF8,3.2.1.39
Q1ERF7,3.2.1.39
O68641,3.2.1.39
Q70C53,3.2.1.39
Q000P7,3.2.1.39
Q4FCS2,3.2.1.39
C1IE32,3.2.1.39
B3VTS4,3.2.1.39
C6GFH7,3.2.1.39
C3VPJ1,3.2.1.39
C6L684,3.2.1.39
G9M5R4,3.2.1.39
A6YQV6,3.2.1.39
A5IL44,3.2.1.39
A4PHQ5,3.2.1.39
O82716,3.2.1.39
O73951,3.2.1.39
G0L5X4,3.2.1.39
A0A023I7E1,3.2.1.39
Q9M563,3.2.1.39
A7PQW3,3.2.1.39
F6HLL8,3.2.1.39
W8NXM8,3.2.1.39
O07242,3.2.1.39
U5HK45,3.2.1.39
Q9UVV0,3.2.1.39
A0A097PII4,3.2.1.39
A0A097PII7,3.2.1.39
A8NVR5,3.2.1.39
A0A0P0UPC6,3.2.1.39
A8N2G5,3.2.1.39
A0A1W6AKT2,3.2.1.39
A0A0K0M737,3.2.1.39
G1ED17,3.2.1.39
A0A1S4NYE1,3.2.1.39
A0A0B5GQL6,3.2.1.39
A0A223GEG1,3.2.1.39
A0A1C8C9F4,3.2.1.39
Q9WXN1,3.2.1.39
Q6BHG6,3.2.1.39
P22222,3.2.1.39
Q6BCL7,3.2.1.4
Q6BCL3,3.2.1.4
Q6BCM1,3.2.1.4
A0ZT16,3.2.1.4
Q97YG7,3.2.1.4
A7HLZ2,3.2.1.4
Q9BLD2,3.2.1.4
Q8J0K7,3.2.1.4
Q8J0K6,3.2.1.4
Q8J0K8,3.2.1.4
A8D0T0,3.2.1.4
Q40763,3.2.1.4
Q83XK5,3.2.1.4
A4UU22,3.2.1.4
B5BNY1,3.2.1.4
O76130,3.2.1.4
B7UAM4,3.2.1.4
C5I946,3.2.1.4
C5I945,3.2.1.4
D2DRB6,3.2.1.4
P62694,3.2.1.4
G3BJX5,3.2.1.4
Q60032,3.2.1.4
O58925,3.2.1.4
F6M085,3.2.1.4
A7UGD9,3.2.1.4
P37698,3.2.1.4
Q9C9H5,3.2.1.4
Q9STD9,3.2.1.4
Q9V2T0,3.2.1.4
Q97X08,3.2.1.4
Q12714,3.2.1.4
Q8RPQ6,3.2.1.4
D4P8C6,3.2.1.4
X4YXV3,3.2.1.4
A7E948,3.2.1.4
P21834,3.2.1.4
P21833,3.2.1.4
P10474,3.2.1.4
Q8TFL9,3.2.1.4
Q8TG26,3.2.1.4
G0RB67,3.2.1.4
A0A0F7YYA5,3.2.1.4
A0A0H3V6E7,3.2.1.4
D9SRK9,3.2.1.4
W5ZNX7,3.2.1.4
G0RKH9,3.2.1.4
Q1K5M0,3.2.1.4
O74705,3.2.1.4
A0A0F7Q1T8,3.2.1.4
C5H6X3,3.2.1.4
P10475,3.2.1.4
A0A0N7E7X2,3.2.1.4
G4FFR3,3.2.1.4
P07981,3.2.1.4
C7FFK1,3.2.1.4
W8PF21,3.2.1.4
P10477,3.2.1.4
A3DC29,3.2.1.4
P04956,3.2.1.4
P22534,3.2.1.4
Q9AJS0,3.2.1.4
F4YTG7,3.2.1.4
A0A0F7TAS1,3.2.1.4
O66064,3.2.1.4
