protein,EC
A0A0N9E6M5,4.1.1.29
A0A0B5JT51,3.2.1.41
Q0PRL0,7.1.1.9
Q95YJ4,1.2.1.12
Q9S6K1,2.1.2.1
A9IEH2,4.2.1.84
B5MF68,3.5.2.12
Q0KBC8,2.7.1.217
O10743,3.4.24.81
G0HQ31,2.8.3.26
P00367,1.4.1.3
Q8IIB7,2.7.1.82
B6ST66,1.14.14.59
Q8R6L6,3.4.15.6
D7PCH9,4.2.3.47
Q8K4Q7,2.7.1.138
Q5DT24,7.4.2.1
Q9FGY9,3.5.1.52
A8NIX3,3.2.1.21
Q59818,1.1.1.86
P18912,2.7.2.3
Q838S1,1.14.99.53
C0LE03,1.1.1.215
I1MEH3,3.5.2.5
Q9Y7F7,3.4.24.20
O02611,5.3.1.1
P35731,1.1.1.100
Q74LX7,3.5.1.24
A8D7K2,4.2.3.152
A1YN97,3.4.21.62
Q5R082,2.5.1.56
A0A6P3CW87,2.6.1.83
A0A0A0V4W7,4.2.3.47
Q7SIB4,1.4.1.9
Q9VIP7,3.5.1.23
C6YXG6,5.5.1.1
G2XKV5,3.1.1.11
Q47914,1.1.1.404
Q9SAW3,7.1.2.1
E5LPF4,2.5.1.47
O15570,2.5.1.47
Q9HFE4,1.14.13.8
Q5ABC5,4.1.1.65
Q6S4W2,2.7.1.21
A5YV00,1.14.13.7
E1CBX0,1.14.18.3
A3MUY9,1.4.1.2
Q44057,2.3.1.82
Q58018,2.4.2.60
A5KAU8,2.7.1.148
P9WMY3,2.4.1.289
B6ZGN6,2.1.1.159
Q988H5,1.2.1.100
P11086,2.1.1.28
Q66GM9,5.1.1.21
T1RPY0,4.2.2.26
Q4QSN4,4.2.3.59
A0A1S1YTI6,3.2.1.32
O54051,1.17.1.4
A9YTL2,2.7.1.107
P0A3Y5,2.7.1.95
C0IRG3,2.4.1.207
Q8YZ11,1.12.99.6
Q9KWR5,1.1.1.14
G5D5D5,6.3.1.9
E1U888,1.1.1.18
P0A433,3.1.8.2
P04095,7.6.2.3
Q79F77,3.5.1.117
O25368,2.5.1.120
P21874,1.2.4.1
Q7ZZK6,7.2.2.13
Q7NZF6,1.5.1.20
I6YDN6,3.4.11.9
A0A1B3B582,1.13.11.51
A0A290DQJ2,2.5.1.18
A0A0S2SWA5,2.7.11.24
Q9RUL9,2.7.2.4
K0T042,1.1.99.24
A0A0F7TAS1,3.2.1.4
P28862,3.4.24.17
P9WGR1,1.3.1.9
Q1I7X1,3.5.5.1
Q6TA16,2.1.1.107
A0A0H2UR34,3.5.1.19
Q9S4D5,2.1.1.101
Q9SSX5,1.14.19.76
H9NJ43,1.1.3.6
Q8DVS2,3.4.14.11
P41903,3.1.2.20
A8LQ37,1.14.13.81
Q8VEB1,2.7.11.16
Q6YBS3,3.1.1.43
Q9JKC1,3.1.1.8
U3LVZ7,4.2.3.57
F2BS82,3.4.24.13
P00430,7.1.1.9
Q8LBA6,2.7.8.11
Q1J0W0,2.4.1.4
A0A286JZ72,3.2.1.14
Q8LGH4,2.3.2.27
P9WND7,1.4.3.26
A3GF07,1.1.1.184
B8CBW8,2.7.7.4
S0F332,3.9.1.2
O77487,2.4.1.69
A5EVD0,3.4.21.62
Q9HT25,2.6.1.16
E1XUJ2,5.4.4.4
A0A067KVU1,3.1.1.14
A7XW41,2.7.4.1
Q60032,3.2.1.4
Q3IF07,3.1.1.3
Q548K3,2.5.1.29
A0A0H3LLR0,1.14.13.114
A0A7G4NVP1,1.1.1.4
G9JVI0,1.6.2.4
Q73WG5,4.6.1.1
Q1W755,3.5.2.6
K7SW59,5.3.1.4
B2KK57,5.5.1.6
Q8LGN5,2.5.1.18
P10486,3.1.21.3
Q53WJ1,1.14.11.67
P00718,3.2.1.17
A0A0M4NKL9,3.7.1.21
F6M9X0,4.2.3.19
O15296,1.13.11.33
A0A0A6ZFR4,2.4.1.364
Q63009,2.1.1.319
Q6Q8Q2,1.14.13.236
Q8NU98,2.7.11.1
Q9X4K2,1.7.1.6
Q08188,2.3.2.13
Q6XBT0,2.3.1.84
F0V646,3.4.24.36
Q5BAJ5,2.3.3.8
P11568,5.6.1.9
Q1PX48,1.7.2.9
Q8NBL1,2.4.2.63
A5A545,5.5.1.19
Q9I003,3.6.4.13
A9ZNT8,1.17.1.9
B4EB36,1.1.1.22
K4C3H8,2.4.1.173
Q8TDG4,5.6.2.3
Q8KTX6,4.1.1.1
Q8K4B7,1.14.13.8
P68403,2.7.1.107
O88876,1.1.1.300
F1P2T2,1.6.2.4
Q386V0,2.7.1.82
A5X6H3,2.4.1.37
Q23917,3.1.4.53
O94284,1.8.5.4
P50318,2.7.2.3
F5BA50,3.2.1.11
P68767,3.4.11.1
Q9EP75,1.14.14.94
P33297,5.6.1.5
I1MRZ6,2.3.1.20
K4QSF6,4.2.2.17
Q57705,4.1.3.44
Q03J44,3.4.14.11
P10175,7.1.1.9
Q7WUM3,2.7.1.175
Q8U0H4,6.5.1.8
V5TEY2,3.1.1.73
G4MS82,6.3.5.5
Q8NCW5,5.1.99.6
Q3SY69,1.5.1.6
A0A077M3S9,1.7.2.1
P16233,3.1.1.3
Q73NS6,7.4.2.9
H2FL91,2.3.1.177
A7XW11,2.7.4.1
A0A0U1RGY0,5.1.3.14
Q8BNZ5,1.14.19.1
O32106,3.4.11.10
Q8NMD2,4.1.3.3
Q8P9A5,3.1.4.52
Q84UC1,6.3.1.2
B8FYU2,1.2.7.12
O80585,1.5.1.54
P06873,3.4.21.64
Q731I1,2.1.1.197
P00778,3.4.21.12
Q6A4M5,1.14.19.24
D4QDA0,6.3.4.3
Q5A9D6,2.4.1.198
M1R995,4.1.1.21
Q8NKB5,3.4.23.41
B6ZH67,2.1.1.159
Q8Z0A3,1.20.4.1
F0T4D1,2.4.99.14
K9TRT1,2.5.1.19
Q2T6R3,2.4.1.18
A6MH29,1.4.3.13
P0AGE9,6.2.1.5
P0AF93,3.5.99.10
A9CHR2,4.3.3.7
R9QAK3,1.8.5.1
A5YWK0,1.14.12.18
B6V6K9,5.5.1.4
Q9YF05,2.7.7.67
Q8YMS6,2.6.1.1
P0A953,2.3.1.41
Q74MN3,2.4.99.18
A1KUS8,3.1.2.1
Q72SL8,3.4.24.70
Q2L641,1.3.7.7
Q5B0P7,1.5.1.20
M4SZU3,2.3.1.20
Q97Z79,3.6.5.3
H6VLF2,5.3.3.2
A0A024B7W1,3.4.21.91
Q64176,3.1.1.1
Q8VYB9,1.14.11.65
Q5JD03,2.7.1.226
A6Y8N2,1.14.18.2
D1APE3,2.7.1.160
I3PGT0,3.1.21.4
Q6IP81,3.3.2.6
A7U7M0,3.1.3.8
P76458,2.8.3.8
P16095,4.3.1.17
Q9NR30,3.6.4.13
A0A4Y5R0C1,2.5.1.18
B5LVX4,3.4.22.15
P21182,4.1.1.50
Q9NR20,2.7.12.1
Q9FM97,2.7.1.40
Q389Z4,3.4.24.59
P93782,2.4.1.14
Q27JM4,3.5.2.6
Q8GY88,2.7.1.71
Q9N491,2.4.1.134
B3SGC1,7.1.1.9
Q8L8I1,1.2.1.8
Q9SVQ1,1.14.13.168
Q57160,1.14.14.9
P0ABQ4,1.5.1.3
P82197,2.7.1.35
P54802,3.2.1.50
S5M6X9,3.5.5.1
Q6F936,1.5.1.36
P07378,2.7.2.3
B4XX94,3.1.4.11
A3REN3,1.11.1.6
P21675,2.3.1.48
B3PBD9,3.2.1.177
Q9LBN6,3.1.1.75
P00175,1.1.2.3
A0A1L2D5S3,1.14.99.39
P35513,4.3.1.24
F2VYD0,4.1.99.3
Q5SKV8,2.4.2.22
O44408,2.7.11.24
Q0QWG2,3.4.17.1
A0A2I6U1R0,3.1.1.73
Q9C5G5,3.1.3.66
Q9RUB5,2.2.1.7
F6KRI7,5.3.1.4
Q8GRC8,4.1.3.41
A8W790,2.4.1.211
P67876,4.6.1.23
P45796,3.2.1.8
Q59054,6.1.1.27
A0A0C6ENR6,1.1.1.219
A0A0E3XI19,3.2.1.52
P86100,3.2.1.35
A0A1E1IZ95,1.5.1.33
D3HMN4,3.1.3.64
B8XA40,2.5.1.92
A0A1D3US71,3.1.1.53
G1UFQ9,3.6.1.5
Q8T6B1,1.2.1.12
Q38882,3.1.4.4
Q39032,3.1.4.11
S5ZIB8,2.7.7.6
Q9P372,3.6.5.4
Q6NW58,5.6.1.1
S7ZRD6,3.2.1.176
A0A674DA32,2.6.1.13
O26157,6.1.1.17
A0A097ZMY7,1.1.1.239
A0A346XR64,2.4.1.294
O23939,1.3.1.105
P9WG41,2.2.1.6
Q67ZM7,2.7.1.216
P21499,3.1.13.1
A7LKG7,1.14.14.33
C8CK11,5.4.2.8
G5ECM1,2.7.7.48
Q9KIF2,3.1.1.75
O35728,1.14.14.80
D9J041,1.16.1.1
P0A182,1.4.9.2
D4N2Z4,2.3.2.17
D8LAR6,3.1.6.6
B9A9M6,4.1.1.63
A9NI60,5.6.1.5
A0A059V8R1,1.14.19.13
Q9CY64,1.3.1.24
Q9HJ33,2.3.1.255
Q54L33,2.3.2.26
Q99190,1.3.1.93
A0A2Y0HLE8,4.1.1.15
Q49HE2,1.3.1.42
B1B6U5,2.6.1.7
A4YWK0,3.5.5.7
A0MLT1,3.1.4.3
Q9RC94,3.2.1.8
G0SCE7,1.1.1.307
A0A1S5T4Z0,3.1.1.79
B3SGA7,7.1.1.9
C0H3X7,2.3.2.3
G4MTY9,1.2.1.27
A0R610,1.1.1.333
B3SGB5,7.1.1.9
A0A059ZV61,2.4.1.13
Q0E9Q7,1.4.3.1
Q9X7K2,1.17.1.4
P51015,4.1.3.43
D0MF61,5.1.3.11
P04397,5.1.3.2
Q9NWT6,1.14.11.30
P40318,2.3.2.27
G3GZD6,2.4.1.267
P08303,1.11.1.6
P51153,3.6.5.2
Q2QJL3,5.4.99.18
Q8GB18,6.2.1.48
M4ES88,1.1.1.219
A8JZB9,1.8.99.2
Q29555,2.1.1.20
Q0SDR7,1.14.14.20
Q14004,2.7.11.23
A0A096ZNF0,3.1.1.14
Q04019,5.6.1.5
M3G1T5,3.4.21.88
A0A0H3C9I3,3.5.1.28
P15273,3.1.3.48
P04395,3.2.2.21
Q9S795,1.2.1.8
Q0SQW9,3.4.15.6
Q0PNH5,1.14.17.4
C9K7J7,3.6.1.15
B5G4T9,2.4.1.82
A6X7I5,5.1.1.15
Q9V011,6.1.1.10
Q56AY1,2.5.1.18
W6EL68,1.17.1.3
I1RE83,2.7.11.2
C7LRD0,4.2.1.53
Q5FTR3,2.6.1.42
A0A0D7CJH6,3.1.1.14
Q3HX05,6.4.1.2
A4PB65,1.3.1.77
M4H4E4,2.3.1.21
O43447,5.2.1.8
Q2UEQ8,1.5.1.20
C4LUB5,6.1.1.2
B5KJG2,5.4.2.11
A0A068LQF7,4.1.1.1
Q9BRQ8,7.1.1.2
Q9YFP5,2.7.1.160
Q43095,2.1.1.104
Q5SLS3,2.4.2.8
O96935,3.4.11.20
P0A6S7,1.1.1.94
Q6CEP8,1.1.3.20
Q925U2,4.4.1.20
B9PW35,4.1.2.13
A6MJM9,1.14.20.4
D1AD40,2.3.1.20
A0A3Q9SZ41,3.4.24.36
Q6LA45,2.4.1.69
A0A5C2H154,2.1.1.336
O32553,2.7.1.136
Q8LPU4,2.3.1.48
P22392,2.7.4.6
P36218,3.2.1.8
Q1JUZ2,1.3.1.21
Q8R0X7,4.1.2.27
Q06AK7,5.6.2.1
Q7A2D9,4.6.1.1
Q4TVM9,1.14.19.3
A0A2P0HDR3,2.7.13.3
L8B8V1,3.2.1.207
K7R0T7,4.1.1.50
V9MHW3,3.1.2.14
H9BEW0,2.1.1.104
Q9NRW1,3.6.5.2
A4KDP0,1.14.19.30
Q9ZW28,2.5.1.18
G0S5Z5,2.7.1.160
P77788,3.6.1.65
A0A0F7R932,2.3.1.5
Q6P4A8,3.1.1.5
O22775,2.4.2.39
B9VR52,4.3.1.24
A1L361,2.7.11.10
P0A6A5,2.7.2.1
Q55AX0,3.6.5.5
Q47NH7,3.2.1.176
Q837U7,2.1.3.6
P49273,3.4.22.65
Q9ZV87,2.3.1.23
D3XFG2,1.14.20.4
O66914,2.7.7.38
A8LV05,3.1.1.14
A0A3Q9SZT6,3.4.24.36
K9USW8,3.1.4.41
D0U690,2.7.8.32
B5MFC9,1.14.19.30
Q8ZXY6,1.2.7.6
Q5IKE3,2.5.1.29
Q9I072,2.7.7.65
D2C716,3.2.1.21
W8DT41,1.14.19.29
Q43199,2.4.2.7
A4ECA9,1.1.1.201
A0A288TFU7,2.3.1.15
Q93ZR6,2.3.1.20
A0A386IRJ1,3.4.21.63
B2RCV8,1.13.11.71
D3VYD8,3.2.1.37
Q12051,2.5.1.29
D2K8B4,3.4.21.12
Q08IC0,1.2.1.26
P73515,2.7.11.1
Q13535,2.7.11.1
I3XLC2,1.16.3.3
P55792,4.2.1.120
A8CM21,2.4.1.67
Q46BQ4,2.7.7.79
C0KH22,2.4.1.242
Q9CZU6,2.3.3.1
A9NI52,5.6.1.5
Q9U493,3.1.3.16
O75521,5.3.3.8
Q7N2B2,1.1.1.290
R7B6R4,1.1.1.213
P01112,3.6.5.2
A0A077T7Z1,7.6.2.9
P45686,4.1.1.39
O70250,5.4.2.11
Q9M0A7,3.4.19.16
P97501,1.14.13.8
A0A0H2ZNP2,3.1.4.60
B4EFL2,4.2.1.47
O96100,3.1.1.4
Q3U2K5,1.14.11.66
A8AV01,1.2.3.3
A0A2K2FKR3,2.7.1.90
Q5EFR9,3.2.1.8
Q99YP5,3.2.1.24
C0H477,3.6.1.1
P06526,2.7.7.31
M1VJA7,2.3.1.184
Q9WZC2,2.5.1.16
A7XW45,2.7.4.1
P19174,3.1.4.11
H9D2D6,2.7.7.69
Q8RW01,2.5.1.18
P0DPA9,2.1.1.345
Q47KB1,1.11.1.19
I1VJ84,2.5.1.1
O81086,4.2.3.38
Q7DAV2,2.2.1.6
B2TBV3,3.5.99.7
D9ZGG6,1.14.19.39
Q8TZP8,3.2.1.54
P36404,3.6.5.2
Q66PF9,1.6.5.4
Q2G1M5,2.7.1.225
A0MK31,2.1.1.179
P39116,4.2.2.2
A9KT32,2.4.1.279
S5ZC84,2.7.7.6
A9CEQ8,5.5.1.27
B7FDE5,1.13.11.12
B7SFQ0,1.14.20.6
E9NH28,4.2.3.118
P50233,1.1.1.146
A0A3M7JTD4,3.5.1.41
B0LX59,3.1.21.5
A0A0E1R6X8,2.1.1.217
A0A3G5HLZ2,2.7.3.3
Q9SMT7,6.2.1.8
A0A0S3Q1B1,2.3.2.13
P9WQ29,4.6.1.1
A6RA00,3.4.24.39
Q93X59,3.2.1.153
P30589,2.4.1.16
C5GZ75,3.2.1.15
F6Y8K6,1.2.3.1
D3J1L2,1.15.1.1
I0BWH3,4.2.2.2
Q72IE6,4.4.1.21
O82139,5.4.99.8
P23608,2.3.1.304
D3FSP2,1.4.1.1
A0A0H2ZTN5,1.1.1.275
C0IRH4,2.4.1.207
Q60715,1.14.11.2
K9URQ0,1.11.1.7
Q9UNP9,5.2.1.8
Q6B7T0,1.15.1.1
Q6NQJ6,3.1.13.1
P00459,1.18.6.1
Q9AJU1,2.1.1.306
Q9PBQ1,3.1.3.5
H9AZ24,6.2.1.12
A3WHT4,1.14.13.81
A3DM60,3.2.1.133
D0AB41,3.4.21.62
C8S0N8,1.1.2.10
Q700X4,1.14.11.43
Q8FDI4,2.8.2.22
Q9I910,4.1.99.13
Q6P2P2,2.1.1.320
A6YS26,3.5.3.9
P0A0A5,2.3.2.17
A2PZP3,1.2.1.67
B9RC08,2.3.3.10
Q9JN69,1.11.1.23
O50173,3.5.1.134
O09174,5.1.99.4
A0A1L2BI34,2.5.1.115
P96937,3.2.1.24
P09144,1.97.1.12
Q8VQN1,3.2.1.14
Q8W4T9,1.14.14.106
Q10135,1.14.11.65
Q5WWX7,2.4.1.182
M5AIH9,3.7.1.1
Q12062,4.2.1.143
Q07412,5.3.1.1
Q9AJS0,3.2.1.4
Q5SQI0,2.3.1.108
A0A6B9XVP9,2.7.11.17
A0QY38,1.14.15.29
A0A168VCK5,3.2.1.1
A6P6V9,1.21.3.8
Q9UVY4,1.3.3.5
P29074,3.1.3.48
Q24K62,5.5.1.19
E7CY70,3.2.1.55
Q96PD6,2.3.1.22
P30566,4.3.2.2
P33897,7.6.2.4
A0A023T745,2.7.1.29
A7LIU4,2.7.1.40
D2WL28,1.14.14.91
Q9X1M1,2.5.1.90
F2JR71,5.1.3.11
Q9SG02,2.7.7.48
H9TU28,3.2.1.207
Q6VAL9,1.20.2.1
A0A125S8N2,4.2.3.40
Q8RHX2,2.3.1.247
Q9S787,1.1.1.219
G4I2J6,3.8.1.5
A4YGX6,2.3.3.16
B3EY95,6.2.1.5
P9WPH3,3.5.4.5
A0A060INU6,1.14.19.2
Q5KZC5,1.14.14.47
P9WQN5,5.6.1.5
P35571,1.1.5.3
Q8VYI3,4.2.1.119
Q2PCE3,3.2.1.20
Q8BHN3,3.2.1.207
A0A7S9C1M1,1.1.1.318
A0A286QXY4,1.17.1.3
Q980T5,5.3.4.1
A9CL94,4.3.3.7
B7FB01,1.20.4.4
Q2HXL6,3.2.1.209
Q195N6,2.7.4.27
Q9STD7,3.2.1.147
O58802,1.1.1.3
Q9LLY4,2.3.1.51
Q8WU03,2.3.1.13
C7GJD6,2.7.1.86
A0A220QKD0,1.11.1.11
I1L6I6,4.4.1.9
Q500Z2,2.3.1.225
P03314,3.6.4.13
Q0KC60,2.7.4.1
B2LXT6,4.4.1.1
E9NJD0,4.2.1.11
D7E781,6.3.2.59
Q9BJJ9,1.3.1.9
C8VAU8,5.1.3.2
A5JUQ9,1.1.1.200
A0A3Q9T1P4,3.4.24.36
A0A2K3D0V9,2.7.7.69
Q2I0I7,3.2.1.14
Q0ZA00,3.5.2.6
P51852,4.1.1.74
A0A068ERY8,1.3.1.45
C5H690,3.4.11.2
Q9H773,3.6.1.12
O88867,1.14.13.9
A6TGD6,1.1.1.6
Q8NM29,2.7.11.1
T1WU96,3.4.22.29
O95450,3.4.24.14
A0A1B4XBG5,4.2.3.191
B4YIR0,2.4.1.16
E0CSJ0,4.2.3.87
P9WGT1,1.1.1.53
A7M0J4,3.2.1.197
Q4CYX1,1.3.1.6
H2LVH5,4.1.1.29
D4YFM2,1.1.3.2
Q02430,1.1.1.396
Q9NXI6,2.3.2.27
B8CUX0,3.4.21.88
P06721,5.1.1.1
F1NT20,2.3.1.9
Q81EJ6,3.5.1.104
K4N0V2,1.1.1.198
Q8KCJ7,1.1.1.396
B4FZV9,1.1.1.8
A0A0H3H964,4.2.1.84
Q9F1V8,4.2.3.118
C5IU71,3.1.3.37
C4B800,3.5.1.17
Q941T9,2.7.7.13
Q2PA54,3.2.2.22
C7SHN9,4.2.3.46
B6DVJ7,2.5.1.7
P29807,2.3.1.81
P29736,3.2.1.147
Q3EBF7,1.14.19.4
P15636,3.4.21.50
P07738,5.4.2.4
D0FK39,1.14.18.3
Q5ZMQ8,3.4.24.23
Q84WW2,3.1.1.31
Q59RG5,2.7.1.59
P74260,2.7.1.30
Q307X1,4.4.1.14
A1EAJ3,6.2.1.25
A0A0G4AKV1,3.1.4.4
K1R1Z4,2.7.11.31
Q82XE7,1.2.1.12
P53296,2.3.1.84
O08663,3.4.11.18
D2A0S2,3.4.22.42
Q8NTE1,1.8.1.4
A2SL37,5.3.2.6
P24232,1.14.12.17
Q8NS80,3.1.3.15
A0A1B4XP47,3.4.21.89
O17087,2.7.7.19
P40939,1.1.1.211
A9AWD7,2.1.1.347
Q58723,3.1.21.4
G4N4N6,1.1.1.284
Q9KLD5,1.14.99.54
C5B120,1.1.2.10
Q7V2J8,5.1.3.34
Q51578,3.5.2.6
D0FK61,1.14.18.3
Q9RA61,3.2.1.21
A0A097HUX0,1.14.15.18
P35809,3.2.1.8
Q8L1A7,4.3.3.6
O82706,5.4.99.30
Q9XHH3,1.11.1.6
I0DFJ0,4.1.1.28
C4R5F8,1.1.1.283
Q4Q0M0,2.7.9.3
Q9RGX8,3.2.1.81
B1L2G4,3.4.24.69
Q7JQR3,1.8.3.2
B5KRF5,2.3.1.167
Q8TJM6,2.4.99.18
P06279,3.2.1.1
Q8Y8E8,3.5.1.25
Q6MRS3,3.1.26.5
T1RR74,1.16.1.1
O97071,3.5.4.16
A4Y0Y8,1.14.99.58
A0A2P1IUZ1,1.3.99.4
B3IYE3,2.4.1.1
Q21HB9,3.2.1.81
Q5AVY9,3.1.1.74
E5KX08,1.14.99.39
Q6P1C1,2.7.1.158
B5A435,4.2.3.126
Q9LS03,5.3.99.6
P0A847,2.4.2.29
B8Y8L1,2.7.11.31
A0A509AX79,3.5.2.3
P04693,2.6.1.57
Q9Y600,4.1.1.29
A0A448B1L4,4.2.1.53
A0A3G1ICG7,2.3.1.75
Q9HAU4,2.3.2.26
Q6E7D7,5.5.1.14
C6GJB8,2.1.1.45
A0AR16,1.1.1.42
P46934,2.3.2.26
A0A0M4NII7,3.7.1.21
D3DFG8,3.1.3.3
B5L363,3.5.2.5
Q8NEK8,2.7.7.19
Q4E4R9,2.7.4.6
A0A2I4KAQ7,2.7.1.154
B7TX39,3.4.21.92
O08355,1.1.1.67
Q96IY4,3.4.17.20
Q04519,3.1.4.12
P07259,6.3.5.5
A6YS04,1.10.3.1
S5Q8E1,3.1.1.73
A0A1P8YWP1,3.4.24.69
B3TNN8,4.4.1.13
B9K0V9,4.1.1.9
Q4JDG7,1.14.19.3
Q9NRQ2,7.6.2.1
A9UC98,1.10.3.2
Q9NZ01,1.3.1.93
G4T2U5,5.3.1.27
Q6MM30,3.1.4.52
A0A4Y1W0P1,2.7.7.24
Q58A71,3.4.22.65
Q9KG94,1.4.1.20
Q84KL3,4.2.3.121
A0A160PV21,2.7.11.1
Q5JJ26,2.4.99.18
A0A1J5NX54,1.1.1.44
A1XG20,1.14.14.154
Q45070,3.2.1.136
Q90WD8,3.4.21.120
O95865,3.5.3.18
H6WAT2,1.14.11.9
P18910,4.6.1.2
P46367,1.2.1.5
D3GQL1,4.2.1.3
P34335,2.7.11.19
P11889,3.1.4.12
P02794,1.16.3.1
A0A146AXJ2,3.5.3.11
Q6J541,1.14.14.39
K9MNV5,2.1.1.160
P78985,2.7.1.11
A0A0H3G3R1,1.5.1.20
Q924I2,2.7.11.25
Q2YN92,2.5.1.9
A0A024CBC0,1.14.14.82
P56065,4.1.1.11
Q9ATC3,2.7.1.19
A0A1C3HPM6,4.1.1.39
O69787,3.1.6.6
D1A9G5,3.1.1.101
O30245,2.7.11.1
H6WYS2,1.8.7.1
O24736,5.6.2.4
A0A0H3K9Z0,2.3.3.16
I6TYZ3,1.18.1.2
B0F3R9,1.2.1.12
L0AUI8,3.3.1.1
O32433,1.14.13.245
Q96UI5,3.2.1.203
Q8AZM0,3.4.21.115
A0A0E3T3B5,1.2.1.19
Q9X0I0,4.3.2.2
B3SNJ6,1.14.14.107
A0A1B2YKT4,3.1.3.1
Q65MY7,3.1.1.1
Q9SP13,2.7.4.6
J9PDV1,5.3.99.8
Q65JI9,3.2.1.4
F8TH37,1.2.7.4
Q23381,5.4.99.2
O23404,2.7.11.32
P49642,2.7.7.102
Q8KRW6,3.1.21.4
P0AG24,3.1.7.2
Q04468,1.14.14.91
A0A1S4G2F8,1.17.1.4
M4LK61,3.4.23.4
I7MAL0,4.2.1.109
O32243,7.6.2.9
Q53641,3.2.1.141
C0LLU5,1.6.2.4
A0A096ZN44,1.14.20.6
Q9RPW8,3.5.4.27
E8T217,3.1.26.4
Q8LGQ9,1.2.1.8
C0HLG3,4.6.1.23
A0A509ZI24,3.5.1.41
Q9NUW8,3.1.4.1
Q7Y4H8,3.5.1.28
W8GG09,3.4.11.5
O02740,4.6.1.2
Q9R1L5,2.7.11.1
C8WMP0,1.1.1.392
Q6A174,1.4.3.21
P17898,2.7.8.2
Q9DCT1,1.1.1.292
Q9VF53,1.2.3.8
Q8YZ99,3.1.2.6
P9WK91,2.8.1.8
P66670,3.1.26.3
D3VWB5,3.2.1.8
Q9KK62,3.5.1.24
P37956,4.1.99.14
P33517,7.1.1.9
Q5NT93,4.1.1.19
A0A3Q9SZ15,3.4.24.36
R9QMW5,4.2.3.120
P07245,6.3.4.3
A0A150QXP6,5.4.99.18
Q8GDC9,1.3.99.37
Q9SMI0,3.4.22.6
Q3UWA6,4.6.1.2
Q5VTR2,2.3.2.27
O58690,3.1.3.70
T1RR72,4.2.3.10
Q73NS7,7.4.2.9
Q5SLF2,4.1.99.22
P21524,1.17.4.1
A9TLJ2,2.7.1.1
Q9Y2G5,2.4.1.221
H2BIV5,2.4.1.15
Q64435,2.4.1.17
A0A1U9X1S0,1.2.3.1
Q9EPZ8,2.3.2.27
A0A1C3HPL8,4.1.1.39
Q32R64,2.5.1.21
E6MYT4,7.5.2.5
D2Z030,6.3.3.5
M1GCP8,4.1.1.15
Q9C8W3,2.4.1.214
S5ZC79,2.7.7.6
Q653T6,2.5.1.84
Q9LYT7,4.2.1.33
Q7NSA6,4.1.1.4
Q704F5,1.1.1.37
Q83XK5,3.2.1.4
Q86XP1,2.7.1.107
Q03034,4.1.1.102
P29241,2.4.99.20
Q3S8P6,2.1.1.335
P22188,6.3.2.13
Q1WM16,2.7.1.1
W0DW89,1.8.2.5
Q7BG44,2.7.8.6
A0A116LEI2,7.6.2.11
B0M1A6,1.2.1.8
P05024,7.2.2.13
D4A4P4,2.7.7.2
Q09103,2.7.1.107
Q9KPK8,3.2.2.27
P9WPZ9,1.2.1.38
O76177,3.1.1.1
O34753,2.7.8.33
Q9I757,3.1.3.16
Q5FVE4,6.2.1.3
K4BTE6,2.4.1.173
P23830,2.7.8.8
O70252,1.14.14.18
Q9NJU9,2.7.11.1
Q9SVM9,2.3.1.199
P35228,1.14.13.39
Q9NXE4,3.1.4.12
P22180,7.1.2.1
P0C0J1,3.4.22.10
P29141,3.4.21.62
Q8NRT7,2.3.2.2
A2XDA1,1.3.5.5
A7LLT8,1.1.99.1
A4F1R4,2.4.1.115
A0A0F7RL08,2.3.3.9
R9XVW6,4.2.2.10
Q8W4J3,1.8.3.2
Q9SUC5,1.14.18.7
A0A1Y6AAA3,3.2.1.135
Q6ZPY7,1.14.11.66
Q702S3,2.4.99.2
P00940,5.3.1.1
Q9K3T2,2.1.1.144
P52700,3.5.2.6
Q09272,2.8.2.5
C8ZLJ7,2.5.1.6
Q851K9,6.1.1.9
O08701,3.5.3.1
O45903,1.3.1.38
K7WQ45,2.5.1.142
B1WTU9,1.12.99.6
Q38862,5.5.1.4
Q7CIZ1,7.2.2.14
A0A1L7NW92,5.5.1.19
Q61205,3.1.1.47
X0JB59,2.7.11.24
Q9KNP6,1.5.1.20
B9UCR2,3.4.22.15
D5GRP3,3.1.1.73
R0F4W3,1.3.1.3
Q02765,3.4.22.27
A0A098B5G4,3.6.1.1
Q6H5C7,5.3.1.8
Q5NCY0,1.14.11.68
P37610,1.14.11.17
P00426,7.1.1.9
W0PAN5,6.2.1.5
B0BK98,1.13.11.38
Q5P0J2,6.2.1.37
Q969A2,2.7.1.40
C7LHI0,4.1.1.15
V6BP73,3.1.1.73
P24527,3.3.2.6
P18894,1.4.3.3
Q0BAS3,3.11.1.2
A0A0H3WKG6,3.2.1.3
Q6S5C2,2.7.8.17
E3VX85,3.1.21.4
A0A0S1Z203,1.14.19.28
Q5P171,1.2.1.39
Q8EMJ9,4.2.1.158
Q5JHS9,2.8.1.8
Q8X1C7,3.4.11.5
A0A3Q7HBJ5,1.14.14.126
P47895,1.2.1.36
A0A1Z2RP41,6.4.1.2
O59601,5.3.1.27
P04957,3.2.1.73
C4TJD2,4.2.2.3
F4K884,1.5.1.2
Q65DN5,3.2.1.26
H3JQW0,1.14.13.160
T1PPE6,2.5.1.79
P07118,6.1.1.9
P15977,2.4.1.25
