EC,reaction
2.4.2.43,"4-amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl  phosphate + alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA =  4'-alpha-L-Ara4N-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA +  ditrans,octacis-undecaprenyl phosphate "
2.4.2.44,S-methyl-5'-thioinosine + phosphate = hypoxanthine +  S-methyl-5-thio-alpha-D-ribose 1-phosphate 
2.4.2.45,"trans,octacis-decaprenyl phosphate + 5-phospho-alpha-D-ribose  1-diphosphate = trans,octacis-decaprenylphospho-beta-D-ribofuranose  5-phosphate + diphosphate "
2.4.2.46,"Adds an alpha-D-arabinofuranosyl group from  trans,octacis-decaprenylphospho-beta-D-arabinofuranose at the  5-O-position of the eighth, tenth and twelfth galactofuranose unit of  the galactofuranan chain of  [beta-D-galactofuranosyl-(1->5)-beta-D-galactofuranosyl-(1->6)]14-beta  D-galactofuranosyl-(1->5)-beta-D-galactofuranosyl-(1->4)-alpha-L  rhamnopyranosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-diphospho-trans  octacis-decaprenol "
2.4.2.47,"Adds an alpha-D-arabinofuranosyl group from  trans,octacis-decaprenylphospho-beta-D-arabinofuranose at the  3-O-position of an alpha-(1->5)-arabinofuranan chain attached to a  beta-(1->5)-galactofuranan chain "
2.4.2.48,guanine15 in tRNA + 7-cyano-7-carbaguanine = 7-cyano-7-carbaguanine15  in tRNA + guanine 
2.4.2.49,neamine + 5-phospho-alpha-D-ribose 1-diphosphate =  5''-phosphoribostamycin + diphosphate 
2.4.2.5,D-ribosyl-base1 + base2 = D-ribosyl-base2 + base1 
2.4.2.50,UDP-alpha-D-xylose + cyanidin 3-O-beta-D-galactoside = UDP + cyanidin  3-O-(beta-D-xylosyl-(1->2)-beta-D-galactoside) 
2.4.2.51,UDP-alpha-D-xylose + an anthocyanidin 3-O-beta-D-glucoside = UDP + an  anthocyanidin 3-O-beta-D-sambubioside 
2.4.2.52,ATP + 3'-dephospho-CoA =  2'-(5-triphospho-alpha-D-ribosyl)-3'-dephospho-CoA + adenine
2.4.2.53,"UDP-4-deoxy-4-formamido-beta-L-arabinopyranose +  ditrans,octacis-undecaprenyl phosphate = UDP +  4-deoxy-4-formamido-alpha-L-arabinopyranosyl  ditrans,octacis-undecaprenyl phosphate "
2.4.2.54,5-phospho-alpha-D-ribose 1-diphosphate + 4-hydroxybenzoate =  4-(beta-D-ribofuranosyl)phenol 5'-phosphate + CO2 + diphosphate 
2.4.2.55,nicotinate D-ribonucleotide + phenol = nicotinate + phenyl  5-phospho-alpha-D-ribofuranoside 
2.4.2.56,UDP-alpha-D-xylose + kaempferol = UDP + kaempferol 3-O-beta-D-xyloside 
2.4.2.57,"AMP + phosphate = adenine + alpha-D-ribose 1,5-bisphosphate"
2.4.2.57,"CMP + phosphate = cytosine + alpha-D-ribose 1,5-bisphosphate"
2.4.2.57,"UMP + phosphate = uracil + alpha-D-ribose 1,5-bisphosphate"
2.4.2.58,UDP-beta-L-arabinofuranose + [protein]-trans-4-hydroxy-L-proline = UDP  + [protein]-O-(beta-L-arabinofuranosyl)-trans-4-hydroxy-L-proline
2.4.2.58,UDP-beta-L-arabinofuranose + [protein]-trans-4-hydroxy-L-proline = UDP  + [protein]-trans-4-(beta-L-arabinofuranosyl)oxy-L-proline 
2.4.2.59,NAD+ + glycine + sulfide = nicotinamide +  ADP-5-ethyl-4-methylthiazole-2-carboxylate + 3 H2O 
2.4.2.6,2-deoxy-D-ribosyl-base1 + base2 = 2-deoxy-D-ribosyl-base2 + base1
2.4.2.60,NAD+ + glycine + [ADP-thiazole synthase]-L-cysteine = nicotinamide +  ADP-5-ethyl-4-methylthiazole-2-carboxylate + [ADP-thiazole  synthase]-dehydroalanine + 3 H2O 
2.4.2.61,UDP-alpha-D-xylose +  3-O-[Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-O-6  P-alpha-D-Man]-Ser/Thr-[protein] = UDP +  3-O-[beta-D-Xyl-(1->4)-Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D  GlcNAc-(1->4)-O-6-P-alpha-D-Man]-Ser/Thr-[protein] 
2.4.2.62,UDP-alpha-D-xylose + [protein with EGF-like  domain]-3-O-[alpha-D-xylosyl-(1->3)-beta-D-glucosyl]-L-serine = UDP +  [protein with EGF-like  domain]-3-O-[alpha-D-xylosyl-(1->3)-alpha-D-xylosyl-(1->3)-beta-D  glucosyl]-L-serine 
2.4.2.63,UDP-alpha-D-xylose + [protein with EGF-like domain]-L-serine = UDP +  [protein with EGF-like domain]-3-O-(beta-D-xylosyl)-L-serine 
2.4.2.64,guanine34 in tRNA + queuine = queuine34 in tRNA + guanine
2.4.2.7,AMP + diphosphate = adenine + 5-phospho-alpha-D-ribose 1-diphosphate 
2.4.2.8,IMP + diphosphate = hypoxanthine + 5-phospho-alpha-D-ribose  1-diphosphate
2.4.2.9,UMP + diphosphate = uracil + 5-phospho-alpha-D-ribose 1-diphosphate 
2.4.99.1,CMP-N-acetyl-beta-neuraminate + beta-D-galactosyl-R = CMP +  N-acetyl-alpha-neuraminyl-(2->6)-beta-D-galactosyl-R
2.4.99.12,lipid IVA + CMP-beta-Kdo = alpha-Kdo-(2->6)-lipid IVA + CMP
2.4.99.13,CMP-beta-Kdo + an alpha-Kdo-(2->6)-[lipid IVA] = CMP + an  alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[lipid IVA]
2.4.99.14,alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA + CMP-beta-Kdo =  alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA + CMP
2.4.99.15,alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA +  CMP-beta-Kdo =  alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)  lipid IVA + CMP
2.4.99.16,alpha-maltose 1-phosphate + [(1->4)-alpha-D-glucosyl]n = phosphate +  [(1->4)-alpha-D-glucosyl]n+2 
2.4.99.17,S-adenosyl-L-methionine + 7-aminomethyl-7-carbaguanosine34 in tRNA =  L-methionine + adenine + epoxyqueuosine34 in tRNA 
2.4.99.18,dolichyl diphosphooligosaccharide + [protein]-L-asparagine = dolichyl  diphosphate + a glycoprotein with the oligosaccharide chain attached by  N-beta-D-glycosyl linkage to a protein L-asparagine 
2.4.99.19,"tritrans,heptacis-undecaprenyl diphosphooligosaccharide +  [protein]-L-asparagine = tritrans,heptacis-undecaprenyl diphosphate + a  glycoprotein with the oligosaccharide chain attached by  N-beta-D-glycosyl linkage to protein L-asparagine "
2.4.99.2,CMP-N-acetyl-beta-neuraminate + a  beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-R = CMP + an  N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta  D-galactosaminyl-R 
2.4.99.20,NADP+ + nicotinate = nicotinate-adenine dinucleotide phosphate +  nicotinamide
2.4.99.20,NADP+ = 2'-phospho-cyclic ADP-ribose + nicotinamide
2.4.99.20,2'-phospho-cyclic ADP-ribose + nicotinate = nicotinate-adenine  dinucleotide phosphate
2.4.99.21,an archaeal dolichyl phosphooligosaccharide + [protein]-L-asparagine =  an archaeal dolichyl phosphate + a glycoprotein with the  oligosaccharide chain attached by N-beta-D-glycosyl linkage to a  protein L-asparagine 
2.4.99.22,CMP-N-acetyl-beta-neuraminate +  N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta  D-glucosaminyl-R = CMP +  N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-[N-acetyl  alpha-neuraminyl-(2->6)]-N-acetyl-beta-D-glucosaminyl-R 
2.4.99.3,CMP-N-acetylneuraminate +  glycano-(1->3)-(N-acetyl-alpha-D-galactosaminyl)-glycoprotein = CMP +  glycano-[(2->6)-alpha-N-acetylneuraminyl]-(N-acetyl-D-galactosaminyl)  glycoprotein
2.4.99.4,CMP-N-acetylneuraminate +  beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-R = CMP +  alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-alpha  D-galactosaminyl-R 
2.4.99.5,"CMP-N-acetyl-beta-neuraminate +  1,2-diacyl-3-beta-D-galactosyl-sn-glycerol = CMP +  1  2-diacyl-3-[3-(N-acetyl-alpha-D-neuraminyl)-beta-D-galactosyl]-sn  glycerol "
2.4.99.6,CMP-N-acetylneuraminate +  beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D  galactosyl-(1->4)-D-glucosyl-(1<->1)-ceramide = CMP +  alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta  D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-D-glucosyl-(1<->1)  ceramide
2.4.99.6,CMP-N-acetyl-beta-neuraminate +  beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-R = CMP +  N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta  D-glucosaminyl-R 
2.4.99.7,CMP-N-acetylneuraminate +  N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-D  galactosaminyl-R = CMP +  N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-[N-acetyl  alpha-neuraminyl-(2->6)]-N-acetyl-D-galactosaminyl-R 
2.4.99.8,CMP-N-acetylneuraminate +  alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-R = CMP +  alpha-N-acetylneuraminyl-(2->8)-alpha-N-acetylneuraminyl-(2->3)-beta-D  galactosyl-R 
2.4.99.9,CMP-N-acetylneuraminate +  beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide = CMP +  alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D  glucosyl-(1<->1)-ceramide 
2.5.1.1,dimethylallyl diphosphate + isopentenyl diphosphate = diphosphate +  geranyl diphosphate 
2.5.1.10,"geranyl diphosphate + isopentenyl diphosphate = diphosphate +  (2E,6E)-farnesyl diphosphate"
2.5.1.100,fumigaclavine A + dimethylallyl diphosphate = fumigaclavine C +  diphosphate 
2.5.1.101,"2,4-diacetamido-2,4,6-trideoxy-alpha-D-mannopyranose +  phosphoenolpyruvate + H2O = N,N'-diacetyllegionaminate + phosphate"
2.5.1.102,"geranyl diphosphate + 2,4-dihydroxy-6-pentylbenzoate = diphosphate +  cannabigerolate "
2.5.1.103,"2 (2E,6E)-farnesyl diphosphate = presqualene diphosphate + diphosphate "
2.5.1.104,S-adenosyl 3-(methylsulfanyl)propylamine + agmatine =  S-methyl-5'-thioadenosine + N1-(3-aminopropyl)agmatine 
2.5.1.105,"(7,8-dihydropterin-6-yl)methyl diphosphate +  4-(beta-D-ribofuranosyl)aniline 5'-phosphate =  N-[(7,8-dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline  5'-phosphate + diphosphate "
2.5.1.106,dimethylallyl diphosphate + brevianamide F = diphosphate + tryprostatin  B 
2.5.1.107,dimethylallyl diphosphate + verruculogen = diphosphate + fumitremorgin A 
2.5.1.108,S-adenosyl-L-methionine + L-histidine-[translation elongation factor 2]  = S-methyl-5'-thioadenosine +  2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation  factor 2]
2.5.1.109,dimethylallyl diphosphate + brevianamide F = diphosphate +  deoxybrevianamide E 
2.5.1.110,"dimethylallyl diphosphate + 12alpha,13alpha-dihydroxyfumitremorgin C =  diphosphate + fumitremorgin B "
2.5.1.111,dimethylallyl diphosphate + 4-hydroxyphenylpyruvate = diphosphate +  3-dimethylallyl-4-hydroxyphenylpyruvate 
2.5.1.112,dimethylallyl diphosphate + ADP = diphosphate +  N6-(dimethylallyl)adenosine 5'-diphosphate
2.5.1.112,dimethylallyl diphosphate + ATP = diphosphate +  N6-(dimethylallyl)adenosine 5'-triphosphate 
2.5.1.113,O-phospho-L-serine + [CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)SH =  [CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-cysteine + phosphate 
2.5.1.114,S-adenosyl-L-methionine + 4-demethylwyosine37 in tRNAPhe =  S-methyl-5'-thioadenosine +  7-[(3S)-3-amino-3-carboxypropyl]-4-demethylwyosine37 in tRNAPhe 
2.5.1.115,"phytyl diphosphate + homogentisate = diphosphate +  2-methyl-6-phytylbenzene-1,4-diol + CO2 "
2.5.1.116,"geranylgeranyl diphosphate + homogentisate = diphosphate +  6-geranylgeranyl-2-methylbenzene-1,4-diol + CO2 "
2.5.1.117,"all-trans-nonaprenyl diphosphate + homogentisate = diphosphate +  2-methyl-6-all-trans-nonaprenylbenzene-1,4-diol + CO2 "
2.5.1.118,O-acetyl-L-serine + isoxazolin-5-one =  3-(5-oxoisoxazolin-2-yl)-L-alanine + acetate 
2.5.1.119,O-acetyl-L-serine + isoxazolin-5-one =  3-(5-oxoisoxazolin-4-yl)-L-alanine + acetate 
2.5.1.120,S-adenosyl-L-methionine + 3-[(1-carboxyvinyl)oxy]benzoate + H2O =  6-amino-6-deoxyfutalosine + L-methionine + HCO3- 
2.5.1.121,"dimethylallyl diphosphate + 5,10-dihydrophenazine-1-carboxylate =  diphosphate + 9-(dimethylallyl)-5,10-dihydrophenazine-1-carboxylate "
2.5.1.122,dimethylallyl diphosphate + L-tyrosine = diphosphate +  4-O-dimethylallyl-L-tyrosine 
2.5.1.123,geranyl diphosphate + flaviolin = 3-linalylflaviolin + diphosphate 
2.5.1.124,"geranyl diphosphate + 2-O,3-dimethylflaviolin = diphosphate +  6-linalyl-2-O,3-dimethylflaviolin "
2.5.1.125,"geranyl diphosphate + 2-O,3-dimethylflaviolin = diphosphate +  7-O-geranyl-2-O,3-dimethylflaviolin "
2.5.1.126,S-adenosyl 3-(methylsulfanyl)propylamine + norspermidine =  S-methyl-5'-thioadenosine + norspermine 
2.5.1.127,S-adenosyl 3-(methylsulfanyl)propylamine + norspermine =  S-methyl-5'-thioadenosine + caldopentamine 
2.5.1.128,2 S-adenosyl 3-(methylsulfanyl)propylamine + spermidine = 2  S-methyl-5'-thioadenosine + N4-bis(aminopropyl)spermidine
2.5.1.128,S-adenosyl 3-(methylsulfanyl)propylamine + spermidine =  S-methyl-5'-thioadenosine + N4-aminopropylspermidine
2.5.1.128,S-adenosyl 3-(methylsulfanyl)propylamine + N4-aminopropylspermidine =  S-methyl-5'-thioadenosine + N4-bis(aminopropyl)spermidine
2.5.1.129,dimethylallyl phosphate + FMNH2 = prenylated FMNH2 + phosphate
2.5.1.130,"phytyl diphosphate + 2-carboxy-1,4-naphthoquinone =  demethylphylloquinone + diphosphate + CO2 "
2.5.1.131,[5-(aminomethyl)furan-3-yl]methyl diphosphate +  gamma-L-glutamyltyramine =  (4-{4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl}furan-2  yl)methanamine + diphosphate 
2.5.1.132,phosphoenolpyruvate + D-mannose 6-phosphate + H2O =  3-deoxy-D-glycero-D-galacto-non-2-ulopyranosonate 9-phosphate +  phosphate 
2.5.1.133,geranylgeranyl diphosphate + bacteriochlorophyllide a =  geranylgeranyl-bacteriochlorophyllide a + diphosphate 
2.5.1.134,O-acetyl-L-serine + L-homocysteine = L-cystathionine + acetate 
2.5.1.135,GDP-valienol + validamine 7-phosphate = validoxylamine A 7'-phosphate +  GDP 
2.5.1.136,dimethylallyl diphosphate + a 2-acylphloroglucinol = diphosphate + a  2-acyl-4-prenylphloroglucinol 
2.5.1.137,"dimethylallyl diphosphate + a 2-acyl-4-prenylphloroglucinol =  diphosphate + a 2-acyl-4,6-bisprenylphloroglucinol"
2.5.1.137,"dimethylallyl diphosphate + a 2-acyl-4,6-bisprenylphloroglucinol =  diphosphate + a 2-acyl-4,6,6-trisprenylcyclohexa-2,4-dien-1-one "
2.5.1.138,geranyl diphosphate + umbelliferone = diphosphate +  8-geranylumbelliferone
2.5.1.138,geranyl diphosphate + esculetin = diphosphate + 8-geranylesculetin 
2.5.1.139,dimethylallyl diphosphate + umbelliferone = diphosphate +  demethylsuberosin 
2.5.1.140,O-phospho-L-serine + L-glutamate =  N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate + phosphate 
2.5.1.141,"(2E,6E)-farnesyl diphosphate + protoheme IX + H2O = diphosphate +  ferroheme o "
2.5.1.142,dimethylallyl diphosphate + 3 isopentenyl diphosphate = 3 diphosphate +  nerylneryl diphosphate 
2.5.1.143,"deamido-NAD+ + hydrogencarbonate = AMP + pyridinium-3,5-biscarboxylate  mononucleotide "
2.5.1.144,O-acetyl-L-serine + thiosulfate = S-sulfo-L-cysteine + acetate
2.5.1.145,"L-1-phosphatidyl-sn-glycerol + a [prolipoprotein]-L-cysteine =  sn-glycerol 1-phosphate + an  [prolipoprotein]-S-1,2-diacyl-sn-glyceryl-L-cysteine "
2.5.1.146,geranyl diphosphate + 3-[(Z)-2-isocyanoethenyl]-1H-indole =  3-geranyl-3-[(Z)-2-isocyanoethenyl]-1H-indole + diphosphate 
2.5.1.147,"5-amino-6-(D-ribitylamino)uracil + L-tyrosine + S-adenosyl-L-methionine  = 5-amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil +  2-iminoacetate + L-methionine + 5'-deoxyadenosine "
2.5.1.148,2 geranylgeranyl diphosphate = diphosphate + prephytoene diphosphate
2.5.1.148,2 geranylgeranyl diphosphate + NADPH + H+ = lycopaoctaene + 2  diphosphate + NADP+
2.5.1.148,prephytoene diphosphate + NADPH + H+ = lycopaoctaene + diphosphate +  NADP+ 
2.5.1.149,dimethylallyl diphosphate + all-trans-lycopene + acceptor + H2O =  nonaflavuxanthin + reduced electron acceptor + diphosphate
2.5.1.149,dimethylallyl diphosphate + nonaflavuxanthin + acceptor + H2O =  flavuxanthin + reduced electron acceptor + diphosphate 
2.5.1.15,"(7,8-dihydropterin-6-yl)methyl diphosphate + 4-aminobenzoate =  diphosphate + 7,8-dihydropteroate"
2.5.1.150,dimethylallyl diphosphate + all-trans-lycopene + H2O =  dihydroisopentenyldehydrorhodopin + diphosphate
2.5.1.150,dimethylallyl diphosphate + isopentenyldehydrorhodopin + H2O =  dihydrobisanhydrobacterioruberin + diphosphate 
2.5.1.151,methylcob(III)alamin + [alkylcobalamin dealkylase] + glutathione =  cob(I)alamin-[alkylcobalamin dealkylase] + an S-methyl glutathione
2.5.1.151,adenosylcob(III)alamin + [alkylcobalamin dealkylase] + glutathione =  cob(I)alamin-[alkylcobalamin dealkylase] + S-adenosyl glutathione 
2.5.1.152,S-adenosyl-L-methionine + D-histidine =  N-[(3S)-3-amino-3-carboxypropyl]-D-histidine + S-methyl-5'-thioadenosine 
2.5.1.153,tuberculosinyl diphosphate + adenosine = 1-tuberculosinyladenosine +  diphosphate
2.5.1.153,tuberculosinyl diphosphate + H2O = (13S)-isotuberculosinol + diphosphate 
2.5.1.154,2 cob(II)alamin + 2 [corrinoid adenosyltransferase] = 2 [corrinoid  adenosyltransferase]-cob(II)alamin
2.5.1.154,a reduced flavoprotein + 2 [corrinoid  adenosyltransferase]-cob(II)alamin = an oxidized flavoprotein + 2  [corrinoid adenosyltransferase]-cob(I)alamin
2.5.1.154,2 ATP + 2 cob(II)alamin + a reduced flavoprotein = 2 diphosphate + 2  phosphate + 2 adenosylcob(III)alamin + an oxidized flavoprotein
2.5.1.154,2 ATP + 2 [corrinoid adenosyltransferase]-cob(I)alamin = 2 diphosphate  + 2 phosphate + 2 adenosylcob(III)alamin + 2 [corrinoid  adenosyltransferase] 
2.5.1.16,S-adenosyl 3-(methylsulfanyl)propylamine + putrescine =  S-methyl-5'-thioadenosine + spermidine
2.5.1.17,"2 ATP + 2 cob(II)yrinic acid a,c-diamide + a reduced flavoprotein = 2  triphosphate + 2 adenosylcob(III)yrinic acid a,c-diamide + an oxidized  flavoprotein"
2.5.1.17,2 ATP + 2 cob(II)alamin + a reduced flavoprotein = 2 triphosphate + 2  adenosylcob(III)alamin + an oxidized flavoprotein
2.5.1.17,2 cob(II)alamin + 2 [corrinoid adenosyltransferase] = 2 [corrinoid  adenosyltransferase]-cob(II)alamin
2.5.1.17,a reduced flavoprotein + 2 [corrinoid  adenosyltransferase]-cob(II)alamin = an oxidized flavoprotein + 2  [corrinoid adenosyltransferase]-cob(I)alamin
2.5.1.17,2 ATP + 2 [corrinoid adenosyltransferase]-cob(I)alamin = 2 triphosphate  + 2 adenosylcob(III)alamin + 2 [corrinoid adenosyltransferase]
2.5.1.17,"2 cob(II)yrinic acid a,c-diamide + 2 [corrinoid adenosyltransferase] =  2 [corrinoid adenosyltransferase]-cob(II)yrinic acid a,c-diamide"
2.5.1.17,"a reduced flavoprotein + 2 [corrinoid  adenosyltransferase]-cob(II)yrinic acid a,c-diamide = an oxidized  flavoprotein + 2 [corrinoid adenosyltransferase]-cob(I)yrinic acid  a,c-diamide"
2.5.1.17,"2 ATP + 2 [corrinoid adenosyltransferase]-cob(I)yrinic acid a,c-diamide  = 2 triphosphate + 2 adenosylcob(III)yrinic acid a,c-diamide + 2  [corrinoid adenosyltransferase] "
2.5.1.18,RX + glutathione = HX + R-S-glutathione
2.5.1.19,phosphoenolpyruvate + 3-phosphoshikimate = phosphate +  5-O-(1-carboxyvinyl)-3-phosphoshikimate
2.5.1.2,thiamine + pyridine =  1-[(4-amino-2-methylpyrimidin-5-yl)methyl]pyridinium +  4-methyl-5-(2-hydroxyethyl)thiazole 
2.5.1.20,polycis-polyprenyl diphosphate + isopentenyl diphosphate = diphosphate  + a polycis-polyprenyl diphosphate longer by one C5 unit 
2.5.1.21,"2 (2E,6E)-farnesyl diphosphate + NAD(P)H + H+ = squalene + 2  diphosphate + NAD(P)+"
2.5.1.21,presqualene diphosphate + NAD(P)H + H+ = squalene + diphosphate +  NAD(P)+
2.5.1.21,"2 (2E,6E)-farnesyl diphosphate = diphosphate + presqualene diphosphate "
2.5.1.22,S-adenosyl 3-(methylsulfanyl)propylamine + spermidine =  S-methyl-5'-thioadenosine + spermine
2.5.1.23,"S-adenosyl 3-(methylsulfanyl)propylamine + propane-1,3-diamine =  S-methyl-5'-thioadenosine + bis(3-aminopropyl)amine "
2.5.1.24,S-adenosyl-L-methionine + N6-(DELTA2-isopentenyl)-adenine =  S-methyl-5'-thioadenosine + discadenine 
2.5.1.25,S-adenosyl-L-methionine + a uridine in tRNA = S-methyl-5'-thioadenosine  + a 3-[(3S)-3-amino-3-carboxypropyl]uridine in tRNA 
2.5.1.26,1-acyl-glycerone 3-phosphate + a long-chain alcohol = an  alkyl-glycerone 3-phosphate + a long-chain acid anion
2.5.1.27,dimethylallyl diphosphate + AMP = diphosphate +  N6-(dimethylallyl)adenosine 5'-phosphate
2.5.1.28,dimethylallyl diphosphate + isopentenyl diphosphate = diphosphate +  neryl diphosphate 
2.5.1.29,"(2E,6E)-farnesyl diphosphate + isopentenyl diphosphate = diphosphate +  geranylgeranyl diphosphate"
2.5.1.3,"4-amino-2-methyl-5-(diphosphomethyl)pyrimidine +  2-[(2R,5Z)-2-carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate =  diphosphate + thiamine phosphate + CO2"
2.5.1.3,4-amino-2-methyl-5-(diphosphomethyl)pyrimidine +  2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate = diphosphate +  thiamine phosphate + CO2
2.5.1.3,4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine +  4-methyl-5-(2-phosphooxyethyl)thiazole = diphosphate + thiamine  phosphate 
2.5.1.30,"(2E,6E)-farnesyl diphosphate + 4 isopentenyl diphosphate = 4  diphosphate + all-trans-heptaprenyl diphosphate"
2.5.1.31,"(2E,6E)-farnesyl diphosphate + 8 isopentenyl diphosphate = 8  diphosphate + ditrans,octacis-undecaprenyl diphosphate"
2.5.1.32,2 geranylgeranyl diphosphate = diphosphate + prephytoene diphosphate
2.5.1.32,prephytoene diphosphate = 15-cis-phytoene + diphosphate
2.5.1.32,2 geranylgeranyl diphosphate = 15-cis-phytoene + 2 diphosphate 
2.5.1.34,dimethylallyl diphosphate + L-tryptophan = diphosphate +  4-(3-methylbut-2-enyl)-L-tryptophan
2.5.1.35,2 dimethylallyl diphosphate + aspulvinone E = 2 diphosphate +  aspulvinone H 
2.5.1.36,"dimethylallyl diphosphate + (6aS,11aS)-3,6a,9-trihydroxypterocarpan =  diphosphate + 2-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan"
2.5.1.36,"dimethylallyl diphosphate + (6aS,11aS)-3,6a,9-trihydroxypterocarpan =  diphosphate + 4-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan "
2.5.1.38,S-adenosyl-L-methionine + nocardicin G = S-methyl-5'-thioadenosine +  isonocardicin C 
2.5.1.39,a polyprenyl diphosphate + 4-hydroxybenzoate = diphosphate + a  4-hydroxy-3-polyprenylbenzoate
2.5.1.4,S-adenosyl-L-methionine = S-methyl-5'-thioadenosine +  2-aminobutan-4-olide
2.5.1.41,geranylgeranyl diphosphate + sn-glycerol 1-phosphate = diphosphate +  3-(O-geranylgeranyl)-sn-glycerol 1-phosphate 
2.5.1.42,"geranylgeranyl diphosphate + 3-(O-geranylgeranyl)-sn-glycerol  1-phosphate = diphosphate + 2,3-bis-(O-geranylgeranyl)-sn-glycerol  1-phosphate "
2.5.1.43,3 S-adenosyl-L-methionine = 3 S-methyl-5'-thioadenosine + nicotianamine 
2.5.1.44,2 putrescine = sym-homospermidine + NH3 + H+
2.5.1.44,"putrescine + spermidine = sym-homospermidine + propane-1,3-diamine "
2.5.1.45,"spermidine + putrescine = sym-homospermidine + propane-1,3-diamine "
2.5.1.46,"[eIF5A-precursor]-lysine + spermidine = [eIF5A-precursor]-deoxyhypusine  + propane-1,3-diamine"
2.5.1.46,spermidine + NAD+ = dehydrospermidine + NADH
2.5.1.46,"dehydrospermidine + [enzyme]-lysine =  N-(4-aminobutylidene)-[enzyme]-lysine + propane-1,3-diamine"
2.5.1.46,N-(4-aminobutylidene)-[enzyme]-lysine + [eIF5A-precursor]-lysine =  N-(4-aminobutylidene)-[eIF5A-precursor]-lysine + [enzyme]-lysine
2.5.1.46,N-(4-aminobutylidene)-[eIF5A-precursor]-lysine + NADH + H+ =  [eIF5A-precursor]-deoxyhypusine + NAD+ 
2.5.1.47,O-acetyl-L-serine + hydrogen sulfide = L-cysteine + acetate
2.5.1.48,O4-succinyl-L-homoserine + L-cysteine = L-cystathionine + succinate 
2.5.1.49,O-acetyl-L-homoserine + methanethiol = L-methionine + acetate 
2.5.1.5,"eliminates sulfate from the D-galactose 6-sulfate residues of  porphyran, producing 3,6-anhydrogalactose residues "
2.5.1.50,O-acetyl-L-serine + zeatin = lupinate + acetate
2.5.1.51,O-acetyl-L-serine + pyrazole = 3-(pyrazol-1-yl)-L-alanine + acetate 
2.5.1.52,"O-acetyl-L-serine + 3,4-dihydroxypyridine =  3-(3,4-dihydroxypyridin-1-yl)-L-alanine + acetate "
2.5.1.53,O-acetyl-L-serine + uracil = 3-(uracil-1-yl)-L-alanine + acetate 
2.5.1.54,phosphoenolpyruvate + D-erythrose 4-phosphate + H2O =  3-deoxy-D-arabino-hept-2-ulosonate 7-phosphate + phosphate
